,index,observed,astoro,deviation,datetime
0,10800,-58.02,-57.97,-0.05,2011-03-11 15:00:00
1,10801,-57.92,-57.98,0.06,2011-03-11 15:00:05
2,10802,-57.87,-57.98,0.11,2011-03-11 15:00:10
3,10803,-57.88,-57.98,0.1,2011-03-11 15:00:15
4,10804,-57.93,-57.99,0.06,2011-03-11 15:00:20
5,10805,-57.98,-57.99,0.01,2011-03-11 15:00:25
6,10806,-58.05,-57.99,-0.06,2011-03-11 15:00:30
7,10807,-58.12,-58.0,-0.12,2011-03-11 15:00:35
8,10808,-58.19,-58.0,-0.19,2011-03-11 15:00:40
9,10809,-58.23,-58.0,-0.23,2011-03-11 15:00:45
10,10810,-58.25,-58.01,-0.24,2011-03-11 15:00:50
11,10811,-58.25,-58.01,-0.24,2011-03-11 15:00:55
12,10812,-58.21,-58.02,-0.19,2011-03-11 15:01:00
13,10813,-58.16,-58.02,-0.14,2011-03-11 15:01:05
14,10814,-58.12,-58.02,-0.1,2011-03-11 15:01:10
15,10815,-58.09,-58.03,-0.06,2011-03-11 15:01:15
16,10816,-58.07,-58.03,-0.04,2011-03-11 15:01:20
17,10817,-58.06,-58.03,-0.03,2011-03-11 15:01:25
18,10818,-58.07,-58.04,-0.03,2011-03-11 15:01:30
19,10819,-58.09,-58.04,-0.05,2011-03-11 15:01:35
20,10820,-58.12,-58.04,-0.08,2011-03-11 15:01:40
21,10821,-58.17,-58.04,-0.13,2011-03-11 15:01:45
22,10822,-58.23,-58.05,-0.18,2011-03-11 15:01:50
23,10823,-58.29,-58.05,-0.24,2011-03-11 15:01:55
24,10824,-58.33,-58.05,-0.28,2011-03-11 15:02:00
25,10825,-58.34,-58.06,-0.28,2011-03-11 15:02:05
26,10826,-58.36,-58.06,-0.3,2011-03-11 15:02:10
27,10827,-58.37,-58.06,-0.31,2011-03-11 15:02:15
28,10828,-58.37,-58.07,-0.3,2011-03-11 15:02:20
29,10829,-58.35,-58.07,-0.28,2011-03-11 15:02:25
30,10830,-58.35,-58.07,-0.28,2011-03-11 15:02:30
31,10831,-58.36,-58.08,-0.28,2011-03-11 15:02:35
32,10832,-58.36,-58.08,-0.28,2011-03-11 15:02:40
33,10833,-58.36,-58.08,-0.28,2011-03-11 15:02:45
34,10834,-58.39,-58.08,-0.31,2011-03-11 15:02:50
35,10835,-58.44,-58.09,-0.35,2011-03-11 15:02:55
36,10836,-58.49,-58.09,-0.4,2011-03-11 15:03:00
37,10837,-58.51,-58.09,-0.42,2011-03-11 15:03:05
38,10838,-58.51,-58.1,-0.41,2011-03-11 15:03:10
39,10839,-58.5,-58.1,-0.4,2011-03-11 15:03:15
40,10840,-58.48,-58.1,-0.38,2011-03-11 15:03:20
41,10841,-58.42,-58.1,-0.32,2011-03-11 15:03:25
42,10842,-58.33,-58.11,-0.22,2011-03-11 15:03:30
43,10843,-58.22,-58.11,-0.11,2011-03-11 15:03:35
44,10844,-58.1,-58.11,0.01,2011-03-11 15:03:40
