,index,observed,astoro,deviation,datetime
0,28080,-37.96,-40.46,2.5,2011-03-11 15:00:00
1,28081,-38.53,-40.44,1.91,2011-03-11 15:00:05
2,28082,-40.62,-40.42,-0.2,2011-03-11 15:00:10
3,28083,-42.02,-40.4,-1.62,2011-03-11 15:00:15
4,28084,-41.01,-40.38,-0.63,2011-03-11 15:00:20
5,28085,-39.2,-40.36,1.16,2011-03-11 15:00:25
6,28086,-39.11,-40.34,1.23,2011-03-11 15:00:30
7,28087,-40.14,-40.32,0.18,2011-03-11 15:00:35
8,28088,-40.18,-40.3,0.12,2011-03-11 15:00:40
9,28089,-39.15,-40.28,1.13,2011-03-11 15:00:45
10,28090,-38.56,-40.26,1.7,2011-03-11 15:00:50
11,28091,-38.63,-40.24,1.61,2011-03-11 15:00:55
12,28092,-38.86,-40.22,1.36,2011-03-11 15:01:00
13,28093,-39.05,-40.2,1.15,2011-03-11 15:01:05
14,28094,-39.09,-40.18,1.09,2011-03-11 15:01:10
15,28095,-39.14,-40.16,1.02,2011-03-11 15:01:15
16,28096,-39.92,-40.14,0.22,2011-03-11 15:01:20
17,28097,-41.13,-40.12,-1.01,2011-03-11 15:01:25
18,28098,-41.37,-40.1,-1.27,2011-03-11 15:01:30
19,28099,-40.45,-40.09,-0.36,2011-03-11 15:01:35
20,28100,-39.71,-40.07,0.36,2011-03-11 15:01:40
21,28101,-39.88,-40.05,0.17,2011-03-11 15:01:45
22,28102,-40.51,-40.03,-0.48,2011-03-11 15:01:50
23,28103,-41.12,-40.01,-1.11,2011-03-11 15:01:55
24,28104,-41.39,-39.99,-1.4,2011-03-11 15:02:00
25,28105,-40.98,-39.97,-1.01,2011-03-11 15:02:05
26,28106,-40.39,-39.95,-0.44,2011-03-11 15:02:10
27,28107,-39.9,-39.93,0.03,2011-03-11 15:02:15
28,28108,-39.05,-39.91,0.86,2011-03-11 15:02:20
29,28109,-38.33,-39.89,1.56,2011-03-11 15:02:25
30,28110,-39.01,-39.87,0.86,2011-03-11 15:02:30
31,28111,-40.49,-39.85,-0.64,2011-03-11 15:02:35
32,28112,-40.68,-39.83,-0.85,2011-03-11 15:02:40
33,28113,-39.68,-39.81,0.13,2011-03-11 15:02:45
34,28114,-39.36,-39.79,0.43,2011-03-11 15:02:50
35,28115,-39.75,-39.77,0.02,2011-03-11 15:02:55
36,28116,-39.18,-39.75,0.57,2011-03-11 15:03:00
37,28117,-38.55,-39.73,1.18,2011-03-11 15:03:05
38,28118,-39.56,-39.71,0.15,2011-03-11 15:03:10
39,28119,-41.07,-39.69,-1.38,2011-03-11 15:03:15
40,28120,-41.41,-39.67,-1.74,2011-03-11 15:03:20
41,28121,-40.85,-39.65,-1.2,2011-03-11 15:03:25
42,28122,-40.09,-39.63,-0.46,2011-03-11 15:03:30
43,28123,-39.09,-39.61,0.52,2011-03-11 15:03:35
44,28124,-38.55,-39.59,1.04,2011-03-11 15:03:40
45,28125,-39.38,-39.57,0.19,2011-03-11 15:03:45
46,28126,-40.69,-39.55,-1.14,2011-03-11 15:03:50
47,28127,-41.16,-39.53,-1.63,2011-03-11 15:03:55
48,28128,-41.1,-39.51,-1.59,2011-03-11 15:04:00
49,28129,-41.27,-39.49,-1.78,2011-03-11 15:04:05
50,28130,-40.99,-39.47,-1.52,2011-03-11 15:04:10
51,28131,-40.16,-39.45,-0.71,2011-03-11 15:04:15
52,28132,-39.63,-39.43,-0.2,2011-03-11 15:04:20
53,28133,-39.78,-39.41,-0.37,2011-03-11 15:04:25
54,28134,-39.69,-39.39,-0.3,2011-03-11 15:04:30
55,28135,-38.96,-39.37,0.41,2011-03-11 15:04:35
56,28136,-38.36,-39.35,0.99,2011-03-11 15:04:40
57,28137,-38.61,-39.33,0.72,2011-03-11 15:04:45
58,28138,-39.37,-39.31,-0.06,2011-03-11 15:04:50
59,28139,-39.73,-39.29,-0.44,2011-03-11 15:04:55
60,28140,-39.13,-39.27,0.14,2011-03-11 15:05:00
61,28141,-38.07,-39.25,1.18,2011-03-11 15:05:05
62,28142,-37.93,-39.23,1.3,2011-03-11 15:05:10
63,28143,-38.92,-39.21,0.29,2011-03-11 15:05:15
64,28144,-39.34,-39.19,-0.15,2011-03-11 15:05:20
65,28145,-38.21,-39.17,0.96,2011-03-11 15:05:25
66,28146,-36.84,-39.15,2.31,2011-03-11 15:05:30
67,28147,-37.2,-39.13,1.93,2011-03-11 15:05:35
68,28148,-39.15,-39.11,-0.04,2011-03-11 15:05:40
69,28149,-40.82,-39.09,-1.73,2011-03-11 15:05:45
70,28150,-40.83,-39.07,-1.76,2011-03-11 15:05:50
71,28151,-39.99,-39.05,-0.94,2011-03-11 15:05:55
72,28152,-39.66,-39.03,-0.63,2011-03-11 15:06:00
73,28153,-39.81,-39.01,-0.8,2011-03-11 15:06:05
74,28154,-39.72,-38.99,-0.73,2011-03-11 15:06:10
75,28155,-39.75,-38.97,-0.78,2011-03-11 15:06:15
76,28156,-40.53,-38.95,-1.58,2011-03-11 15:06:20
77,28157,-40.98,-38.93,-2.05,2011-03-11 15:06:25
78,28158,-40.07,-38.91,-1.16,2011-03-11 15:06:30
79,28159,-38.87,-38.89,0.02,2011-03-11 15:06:35
80,28160,-38.84,-38.87,0.03,2011-03-11 15:06:40
81,28161,-39.84,-38.85,-0.99,2011-03-11 15:06:45
82,28162,-40.77,-38.83,-1.94,2011-03-11 15:06:50
83,28163,-41.03,-38.81,-2.22,2011-03-11 15:06:55
84,28164,-40.12,-38.79,-1.33,2011-03-11 15:07:00
85,28165,-38.42,-38.77,0.35,2011-03-11 15:07:05
86,28166,-37.85,-38.75,0.9,2011-03-11 15:07:10
87,28167,-39.2,-38.73,-0.47,2011-03-11 15:07:15
88,28168,-39.9,-38.71,-1.19,2011-03-11 15:07:20
89,28169,-38.33,-38.69,0.36,2011-03-11 15:07:25
90,28170,-36.77,-38.67,1.9,2011-03-11 15:07:30
91,28171,-37.28,-38.65,1.37,2011-03-11 15:07:35
92,28172,-38.6,-38.63,0.03,2011-03-11 15:07:40
93,28173,-39.03,-38.61,-0.42,2011-03-11 15:07:45
94,28174,-39.04,-38.59,-0.45,2011-03-11 15:07:50
95,28175,-39.27,-38.57,-0.7,2011-03-11 15:07:55
96,28176,-39.03,-38.55,-0.48,2011-03-11 15:08:00
97,28177,-38.05,-38.53,0.48,2011-03-11 15:08:05
98,28178,-37.38,-38.51,1.13,2011-03-11 15:08:10
99,28179,-37.86,-38.49,0.63,2011-03-11 15:08:15
100,28180,-38.37,-38.47,0.1,2011-03-11 15:08:20
101,28181,-37.67,-38.45,0.78,2011-03-11 15:08:25
102,28182,-36.91,-38.43,1.52,2011-03-11 15:08:30
103,28183,-37.63,-38.41,0.78,2011-03-11 15:08:35
104,28184,-38.6,-38.39,-0.21,2011-03-11 15:08:40
105,28185,-38.34,-38.37,0.03,2011-03-11 15:08:45
106,28186,-38.3,-38.35,0.05,2011-03-11 15:08:50
107,28187,-39.84,-38.33,-1.51,2011-03-11 15:08:55
108,28188,-41.28,-38.31,-2.97,2011-03-11 15:09:00
109,28189,-40.77,-38.29,-2.48,2011-03-11 15:09:05
110,28190,-38.97,-38.27,-0.7,2011-03-11 15:09:10
111,28191,-37.96,-38.25,0.29,2011-03-11 15:09:15
112,28192,-37.92,-38.23,0.31,2011-03-11 15:09:20
113,28193,-37.39,-38.2,0.81,2011-03-11 15:09:25
114,28194,-36.1,-38.18,2.08,2011-03-11 15:09:30
115,28195,-36.16,-38.16,2.0,2011-03-11 15:09:35
116,28196,-38.59,-38.14,-0.45,2011-03-11 15:09:40
117,28197,-40.63,-38.12,-2.51,2011-03-11 15:09:45
118,28198,-39.74,-38.1,-1.64,2011-03-11 15:09:50
119,28199,-37.7,-38.08,0.38,2011-03-11 15:09:55
120,28200,-37.17,-38.06,0.89,2011-03-11 15:10:00
121,28201,-37.29,-38.04,0.75,2011-03-11 15:10:05
122,28202,-36.23,-38.02,1.79,2011-03-11 15:10:10
123,28203,-35.37,-38.0,2.63,2011-03-11 15:10:15
124,28204,-36.69,-37.98,1.29,2011-03-11 15:10:20
125,28205,-38.96,-37.96,-1.0,2011-03-11 15:10:25
126,28206,-39.81,-37.94,-1.87,2011-03-11 15:10:30
127,28207,-39.06,-37.92,-1.14,2011-03-11 15:10:35
128,28208,-37.81,-37.9,0.09,2011-03-11 15:10:40
129,28209,-37.17,-37.88,0.71,2011-03-11 15:10:45
130,28210,-37.71,-37.86,0.15,2011-03-11 15:10:50
