,index,observed,astoro,deviation,datetime
0,10800,23.17,46.0,-22.83,2011-03-11 15:00:00
1,10801,24.74,46.02,-21.280000000000005,2011-03-11 15:00:05
2,10802,26.67,46.03,-19.36,2011-03-11 15:00:10
3,10803,28.71,46.05,-17.339999999999996,2011-03-11 15:00:15
4,10804,30.85,46.07,-15.219999999999999,2011-03-11 15:00:20
5,10805,33.34,46.09,-12.75,2011-03-11 15:00:25
6,10806,35.6,46.1,-10.5,2011-03-11 15:00:30
7,10807,38.34,46.12,-7.779999999999994,2011-03-11 15:00:35
8,10808,40.98,46.14,-5.160000000000004,2011-03-11 15:00:40
9,10809,43.74,46.16,-2.4199999999999946,2011-03-11 15:00:45
10,10810,46.7,46.17,0.5300000000000011,2011-03-11 15:00:50
11,10811,49.63,46.19,3.440000000000005,2011-03-11 15:00:55
12,10812,52.7,46.21,6.490000000000002,2011-03-11 15:01:00
13,10813,55.87,46.23,9.64,2011-03-11 15:01:05
14,10814,58.98,46.24,12.739999999999995,2011-03-11 15:01:10
15,10815,62.28,46.26,16.020000000000003,2011-03-11 15:01:15
16,10816,65.51,46.28,19.230000000000004,2011-03-11 15:01:20
17,10817,69.0,46.3,22.700000000000003,2011-03-11 15:01:25
18,10818,72.31,46.31,26.0,2011-03-11 15:01:30
19,10819,75.89,46.33,29.560000000000002,2011-03-11 15:01:35
20,10820,79.43,46.35,33.080000000000005,2011-03-11 15:01:40
21,10821,83.09,46.37,36.720000000000006,2011-03-11 15:01:45
22,10822,86.84,46.38,40.46,2011-03-11 15:01:50
23,10823,90.5,46.4,44.1,2011-03-11 15:01:55
24,10824,94.36,46.42,47.94,2011-03-11 15:02:00
25,10825,98.19,46.44,51.75,2011-03-11 15:02:05
26,10826,102.06,46.46,55.6,2011-03-11 15:02:10
27,10827,106.08,46.47,59.61,2011-03-11 15:02:15
28,10828,110.01,46.49,63.52,2011-03-11 15:02:20
29,10829,114.12,46.51,67.61000000000001,2011-03-11 15:02:25
30,10830,118.15,46.53,71.62,2011-03-11 15:02:30
31,10831,122.24,46.54,75.69999999999999,2011-03-11 15:02:35
32,10832,126.43,46.56,79.87,2011-03-11 15:02:40
33,10833,130.63,46.58,84.05,2011-03-11 15:02:45
34,10834,134.86,46.6,88.26000000000002,2011-03-11 15:02:50
35,10835,139.27,46.61,92.66000000000001,2011-03-11 15:02:55
36,10836,143.56,46.63,96.93,2011-03-11 15:03:00
37,10837,147.96,46.65,101.31,2011-03-11 15:03:05
38,10838,152.25,46.67,105.58,2011-03-11 15:03:10
39,10839,156.66,46.69,109.97,2011-03-11 15:03:15
40,10840,161.08,46.7,114.38000000000001,2011-03-11 15:03:20
41,10841,165.28,46.72,118.56,2011-03-11 15:03:25
42,10842,169.73,46.74,122.98999999999998,2011-03-11 15:03:30
43,10843,173.94,46.76,127.18,2011-03-11 15:03:35
44,10844,178.14,46.78,131.35999999999999,2011-03-11 15:03:40
45,10845,182.48,46.79,135.69,2011-03-11 15:03:45
46,10846,186.29,46.81,139.48,2011-03-11 15:03:50
47,10847,190.34,46.83,143.51,2011-03-11 15:03:55
48,10848,194.02,46.85,147.17000000000002,2011-03-11 15:04:00
49,10849,197.57,46.87,150.7,2011-03-11 15:04:05
50,10850,201.15,46.88,154.27,2011-03-11 15:04:10
51,10851,204.22,46.9,157.32,2011-03-11 15:04:15
52,10852,207.4,46.92,160.48000000000002,2011-03-11 15:04:20
53,10853,210.28,46.94,163.34,2011-03-11 15:04:25
54,10854,213.0,46.96,166.04,2011-03-11 15:04:30
55,10855,215.59,46.98,168.61,2011-03-11 15:04:35
56,10856,217.89,46.99,170.89999999999998,2011-03-11 15:04:40
57,10857,220.1,47.01,173.09,2011-03-11 15:04:45
58,10858,222.29,47.03,175.26,2011-03-11 15:04:50
59,10859,224.09,47.05,177.04000000000002,2011-03-11 15:04:55
60,10860,226.12,47.07,179.05,2011-03-11 15:05:00
61,10861,227.76,47.08,180.68,2011-03-11 15:05:05
62,10862,229.37,47.1,182.27,2011-03-11 15:05:10
63,10863,231.0,47.12,183.88,2011-03-11 15:05:15
64,10864,232.18,47.14,185.04000000000002,2011-03-11 15:05:20
65,10865,233.8,47.16,186.64000000000001,2011-03-11 15:05:25
