,index,observed,astoro,deviation,datetime
0,28080,-37.01,-35.33,-1.6799999999999997,2011-03-11 15:00:00
1,28081,-37.07,-35.31,-1.759999999999998,2011-03-11 15:00:05
2,28082,-37.13,-35.29,-1.8400000000000034,2011-03-11 15:00:10
3,28083,-37.2,-35.27,-1.9299999999999997,2011-03-11 15:00:15
4,28084,-37.27,-35.25,-2.020000000000003,2011-03-11 15:00:20
5,28085,-37.36,-35.23,-2.1300000000000026,2011-03-11 15:00:25
6,28086,-37.45,-35.21,-2.240000000000002,2011-03-11 15:00:30
7,28087,-37.55,-35.19,-2.3599999999999994,2011-03-11 15:00:35
8,28088,-37.65,-35.17,-2.479999999999997,2011-03-11 15:00:40
9,28089,-37.74,-35.15,-2.5900000000000034,2011-03-11 15:00:45
10,28090,-37.84,-35.13,-2.710000000000001,2011-03-11 15:00:50
11,28091,-37.93,-35.11,-2.8200000000000003,2011-03-11 15:00:55
12,28092,-38.02,-35.09,-2.9299999999999997,2011-03-11 15:01:00
13,28093,-38.11,-35.07,-3.039999999999999,2011-03-11 15:01:05
14,28094,-38.2,-35.06,-3.1400000000000006,2011-03-11 15:01:10
15,28095,-38.3,-35.04,-3.259999999999998,2011-03-11 15:01:15
16,28096,-38.4,-35.02,-3.3799999999999955,2011-03-11 15:01:20
17,28097,-38.49,-35.0,-3.490000000000002,2011-03-11 15:01:25
18,28098,-38.59,-34.98,-3.6100000000000065,2011-03-11 15:01:30
19,28099,-38.68,-34.96,-3.719999999999999,2011-03-11 15:01:35
20,28100,-38.77,-34.94,-3.8300000000000054,2011-03-11 15:01:40
21,28101,-38.84,-34.92,-3.9200000000000017,2011-03-11 15:01:45
22,28102,-38.89,-34.9,-3.990000000000002,2011-03-11 15:01:50
23,28103,-38.9,-34.88,-4.019999999999996,2011-03-11 15:01:55
24,28104,-38.88,-34.86,-4.020000000000003,2011-03-11 15:02:00
25,28105,-38.83,-34.84,-3.989999999999995,2011-03-11 15:02:05
26,28106,-38.77,-34.82,-3.950000000000003,2011-03-11 15:02:10
27,28107,-38.7,-34.8,-3.9000000000000057,2011-03-11 15:02:15
28,28108,-38.63,-34.78,-3.8500000000000014,2011-03-11 15:02:20
29,28109,-38.55,-34.76,-3.789999999999999,2011-03-11 15:02:25
30,28110,-38.49,-34.74,-3.75,2011-03-11 15:02:30
31,28111,-38.45,-34.72,-3.730000000000004,2011-03-11 15:02:35
32,28112,-38.43,-34.7,-3.729999999999997,2011-03-11 15:02:40
33,28113,-38.43,-34.68,-3.75,2011-03-11 15:02:45
34,28114,-38.45,-34.66,-3.7900000000000063,2011-03-11 15:02:50
35,28115,-38.48,-34.64,-3.8399999999999963,2011-03-11 15:02:55
36,28116,-38.53,-34.62,-3.9100000000000037,2011-03-11 15:03:00
37,28117,-38.58,-34.6,-3.979999999999997,2011-03-11 15:03:05
38,28118,-38.64,-34.58,-4.060000000000002,2011-03-11 15:03:10
39,28119,-38.7,-34.56,-4.140000000000001,2011-03-11 15:03:15
40,28120,-38.76,-34.54,-4.219999999999999,2011-03-11 15:03:20
41,28121,-38.82,-34.52,-4.299999999999997,2011-03-11 15:03:25
42,28122,-38.88,-34.5,-4.380000000000003,2011-03-11 15:03:30
43,28123,-38.94,-34.48,-4.460000000000001,2011-03-11 15:03:35
44,28124,-39.02,-34.46,-4.560000000000002,2011-03-11 15:03:40
45,28125,-39.09,-34.45,-4.640000000000001,2011-03-11 15:03:45
46,28126,-39.17,-34.43,-4.740000000000002,2011-03-11 15:03:50
47,28127,-39.25,-34.41,-4.840000000000003,2011-03-11 15:03:55
48,28128,-39.32,-34.39,-4.93,2011-03-11 15:04:00
49,28129,-39.39,-34.37,-5.020000000000003,2011-03-11 15:04:05
50,28130,-39.45,-34.35,-5.100000000000001,2011-03-11 15:04:10
51,28131,-39.5,-34.33,-5.170000000000002,2011-03-11 15:04:15
52,28132,-39.53,-34.31,-5.219999999999999,2011-03-11 15:04:20
53,28133,-39.54,-34.29,-5.25,2011-03-11 15:04:25
54,28134,-39.53,-34.27,-5.259999999999998,2011-03-11 15:04:30
55,28135,-39.51,-34.25,-5.259999999999998,2011-03-11 15:04:35
56,28136,-39.47,-34.23,-5.240000000000002,2011-03-11 15:04:40
57,28137,-39.43,-34.21,-5.219999999999999,2011-03-11 15:04:45
58,28138,-39.37,-34.19,-5.18,2011-03-11 15:04:50
59,28139,-39.31,-34.17,-5.140000000000001,2011-03-11 15:04:55
60,28140,-39.26,-34.15,-5.109999999999999,2011-03-11 15:05:00
61,28141,-39.21,-34.13,-5.079999999999998,2011-03-11 15:05:05
62,28142,-39.17,-34.11,-5.060000000000002,2011-03-11 15:05:10
63,28143,-39.14,-34.09,-5.049999999999997,2011-03-11 15:05:15
64,28144,-39.12,-34.07,-5.049999999999997,2011-03-11 15:05:20
65,28145,-39.11,-34.05,-5.060000000000002,2011-03-11 15:05:25
66,28146,-39.12,-34.03,-5.089999999999996,2011-03-11 15:05:30
67,28147,-39.13,-34.01,-5.1200000000000045,2011-03-11 15:05:35
68,28148,-39.15,-33.99,-5.159999999999997,2011-03-11 15:05:40
69,28149,-39.18,-33.97,-5.210000000000001,2011-03-11 15:05:45
70,28150,-39.22,-33.95,-5.269999999999996,2011-03-11 15:05:50
71,28151,-39.25,-33.93,-5.32,2011-03-11 15:05:55
72,28152,-39.27,-33.91,-5.3600000000000065,2011-03-11 15:06:00
73,28153,-39.28,-33.89,-5.390000000000001,2011-03-11 15:06:05
74,28154,-39.29,-33.87,-5.420000000000002,2011-03-11 15:06:10
75,28155,-39.28,-33.85,-5.43,2011-03-11 15:06:15
76,28156,-39.26,-33.83,-5.43,2011-03-11 15:06:20
77,28157,-39.22,-33.81,-5.409999999999997,2011-03-11 15:06:25
78,28158,-39.17,-33.79,-5.380000000000003,2011-03-11 15:06:30
79,28159,-39.11,-33.77,-5.339999999999996,2011-03-11 15:06:35
80,28160,-39.02,-33.75,-5.270000000000003,2011-03-11 15:06:40
81,28161,-38.92,-33.73,-5.190000000000005,2011-03-11 15:06:45
82,28162,-38.81,-33.71,-5.100000000000001,2011-03-11 15:06:50
83,28163,-38.69,-33.69,-5.0,2011-03-11 15:06:55
84,28164,-38.57,-33.67,-4.899999999999999,2011-03-11 15:07:00
85,28165,-38.45,-33.65,-4.800000000000004,2011-03-11 15:07:05
86,28166,-38.33,-33.63,-4.699999999999996,2011-03-11 15:07:10
87,28167,-38.23,-33.61,-4.619999999999997,2011-03-11 15:07:15
88,28168,-38.15,-33.58,-4.57,2011-03-11 15:07:20
89,28169,-38.09,-33.56,-4.530000000000001,2011-03-11 15:07:25
90,28170,-38.06,-33.54,-4.520000000000003,2011-03-11 15:07:30
91,28171,-38.05,-33.52,-4.529999999999994,2011-03-11 15:07:35
92,28172,-38.07,-33.5,-4.57,2011-03-11 15:07:40
93,28173,-38.11,-33.48,-4.630000000000003,2011-03-11 15:07:45
94,28174,-38.17,-33.46,-4.710000000000001,2011-03-11 15:07:50
95,28175,-38.23,-33.44,-4.789999999999999,2011-03-11 15:07:55
96,28176,-38.28,-33.42,-4.859999999999999,2011-03-11 15:08:00
97,28177,-38.32,-33.4,-4.920000000000002,2011-03-11 15:08:05
98,28178,-38.35,-33.38,-4.969999999999999,2011-03-11 15:08:10
99,28179,-38.36,-33.36,-5.0,2011-03-11 15:08:15
100,28180,-38.34,-33.34,-5.0,2011-03-11 15:08:20
101,28181,-38.32,-33.32,-5.0,2011-03-11 15:08:25
102,28182,-38.29,-33.3,-4.990000000000002,2011-03-11 15:08:30
103,28183,-38.27,-33.28,-4.990000000000002,2011-03-11 15:08:35
104,28184,-38.27,-33.26,-5.010000000000005,2011-03-11 15:08:40
105,28185,-38.3,-33.24,-5.059999999999995,2011-03-11 15:08:45
106,28186,-38.35,-33.22,-5.130000000000003,2011-03-11 15:08:50
107,28187,-38.46,-33.2,-5.259999999999998,2011-03-11 15:08:55
108,28188,-38.6,-33.18,-5.420000000000002,2011-03-11 15:09:00
109,28189,-38.79,-33.16,-5.630000000000003,2011-03-11 15:09:05
110,28190,-39.02,-33.14,-5.880000000000003,2011-03-11 15:09:10
111,28191,-39.26,-33.12,-6.140000000000001,2011-03-11 15:09:15
112,28192,-39.51,-33.1,-6.409999999999997,2011-03-11 15:09:20
113,28193,-39.73,-33.08,-6.649999999999999,2011-03-11 15:09:25
114,28194,-39.92,-33.06,-6.859999999999999,2011-03-11 15:09:30
115,28195,-40.06,-33.04,-7.020000000000003,2011-03-11 15:09:35
116,28196,-40.15,-33.02,-7.1299999999999955,2011-03-11 15:09:40
117,28197,-40.18,-33.0,-7.18,2011-03-11 15:09:45
118,28198,-40.15,-32.98,-7.170000000000002,2011-03-11 15:09:50
119,28199,-40.07,-32.96,-7.109999999999999,2011-03-11 15:09:55
120,28200,-39.94,-32.93,-7.009999999999998,2011-03-11 15:10:00
121,28201,-39.78,-32.91,-6.8700000000000045,2011-03-11 15:10:05
122,28202,-39.59,-32.89,-6.700000000000003,2011-03-11 15:10:10
123,28203,-39.39,-32.87,-6.520000000000003,2011-03-11 15:10:15
124,28204,-39.2,-32.85,-6.350000000000001,2011-03-11 15:10:20
125,28205,-39.04,-32.83,-6.210000000000001,2011-03-11 15:10:25
126,28206,-38.9,-32.81,-6.089999999999996,2011-03-11 15:10:30
127,28207,-38.78,-32.79,-5.990000000000002,2011-03-11 15:10:35
128,28208,-38.69,-32.77,-5.919999999999995,2011-03-11 15:10:40
129,28209,-38.61,-32.75,-5.859999999999999,2011-03-11 15:10:45
130,28210,-38.54,-32.73,-5.810000000000002,2011-03-11 15:10:50
131,28211,-38.49,-32.71,-5.780000000000001,2011-03-11 15:10:55
