,index,observed,astoro,deviation,datetime
0,10440,-62.53,-60.52,-2.009999999999998,2011-03-11 14:30:00
1,10441,-62.55,-60.52,-2.029999999999994,2011-03-11 14:30:05
2,10442,-62.57,-60.51,-2.0600000000000023,2011-03-11 14:30:10
3,10443,-62.58,-60.51,-2.0700000000000003,2011-03-11 14:30:15
4,10444,-62.59,-60.51,-2.0800000000000054,2011-03-11 14:30:20
5,10445,-62.6,-60.51,-2.0900000000000034,2011-03-11 14:30:25
6,10446,-62.6,-60.5,-2.1000000000000014,2011-03-11 14:30:30
7,10447,-62.6,-60.5,-2.1000000000000014,2011-03-11 14:30:35
8,10448,-62.6,-60.5,-2.1000000000000014,2011-03-11 14:30:40
9,10449,-62.6,-60.5,-2.1000000000000014,2011-03-11 14:30:45
10,10450,-62.6,-60.49,-2.1099999999999994,2011-03-11 14:30:50
11,10451,-62.6,-60.49,-2.1099999999999994,2011-03-11 14:30:55
12,10452,-62.6,-60.49,-2.1099999999999994,2011-03-11 14:31:00
13,10453,-62.6,-60.48,-2.1200000000000045,2011-03-11 14:31:05
14,10454,-62.6,-60.48,-2.1200000000000045,2011-03-11 14:31:10
15,10455,-62.6,-60.48,-2.1200000000000045,2011-03-11 14:31:15
16,10456,-62.6,-60.47,-2.1300000000000026,2011-03-11 14:31:20
17,10457,-62.6,-60.47,-2.1300000000000026,2011-03-11 14:31:25
18,10458,-62.6,-60.47,-2.1300000000000026,2011-03-11 14:31:30
19,10459,-62.6,-60.47,-2.1300000000000026,2011-03-11 14:31:35
20,10460,-62.6,-60.46,-2.1400000000000006,2011-03-11 14:31:40
21,10461,-62.6,-60.46,-2.1400000000000006,2011-03-11 14:31:45
22,10462,-62.6,-60.46,-2.1400000000000006,2011-03-11 14:31:50
23,10463,-62.6,-60.45,-2.1499999999999986,2011-03-11 14:31:55
24,10464,-62.6,-60.45,-2.1499999999999986,2011-03-11 14:32:00
25,10465,-62.6,-60.45,-2.1499999999999986,2011-03-11 14:32:05
26,10466,-62.6,-60.44,-2.1600000000000037,2011-03-11 14:32:10
27,10467,-62.61,-60.44,-2.1700000000000017,2011-03-11 14:32:15
28,10468,-62.61,-60.44,-2.1700000000000017,2011-03-11 14:32:20
29,10469,-62.62,-60.43,-2.1899999999999977,2011-03-11 14:32:25
30,10470,-62.64,-60.43,-2.210000000000001,2011-03-11 14:32:30
31,10471,-62.66,-60.43,-2.229999999999997,2011-03-11 14:32:35
32,10472,-62.68,-60.42,-2.259999999999998,2011-03-11 14:32:40
33,10473,-62.72,-60.42,-2.299999999999997,2011-03-11 14:32:45
34,10474,-62.76,-60.41,-2.3500000000000014,2011-03-11 14:32:50
35,10475,-62.81,-60.41,-2.4000000000000057,2011-03-11 14:32:55
36,10476,-62.86,-60.41,-2.450000000000003,2011-03-11 14:33:00
37,10477,-62.93,-60.4,-2.530000000000001,2011-03-11 14:33:05
38,10478,-62.99,-60.4,-2.5900000000000034,2011-03-11 14:33:10
39,10479,-63.06,-60.4,-2.6600000000000037,2011-03-11 14:33:15
40,10480,-63.14,-60.39,-2.75,2011-03-11 14:33:20
41,10481,-63.21,-60.39,-2.8200000000000003,2011-03-11 14:33:25
42,10482,-63.27,-60.39,-2.8800000000000026,2011-03-11 14:33:30
43,10483,-63.34,-60.38,-2.960000000000001,2011-03-11 14:33:35
44,10484,-63.39,-60.38,-3.009999999999998,2011-03-11 14:33:40
45,10485,-63.44,-60.37,-3.0700000000000003,2011-03-11 14:33:45
46,10486,-63.48,-60.37,-3.1099999999999994,2011-03-11 14:33:50
47,10487,-63.52,-60.37,-3.1500000000000057,2011-03-11 14:33:55
48,10488,-63.54,-60.36,-3.1799999999999997,2011-03-11 14:34:00
49,10489,-63.56,-60.36,-3.200000000000003,2011-03-11 14:34:05
50,10490,-63.58,-60.35,-3.229999999999997,2011-03-11 14:34:10
51,10491,-63.59,-60.35,-3.240000000000002,2011-03-11 14:34:15
52,10492,-63.59,-60.35,-3.240000000000002,2011-03-11 14:34:20
53,10493,-63.6,-60.34,-3.259999999999998,2011-03-11 14:34:25
54,10494,-63.6,-60.34,-3.259999999999998,2011-03-11 14:34:30
55,10495,-63.6,-60.33,-3.270000000000003,2011-03-11 14:34:35
56,10496,-63.6,-60.33,-3.270000000000003,2011-03-11 14:34:40
57,10497,-63.6,-60.32,-3.280000000000001,2011-03-11 14:34:45
58,10498,-63.6,-60.32,-3.280000000000001,2011-03-11 14:34:50
59,10499,-63.6,-60.32,-3.280000000000001,2011-03-11 14:34:55
60,10500,-63.6,-60.31,-3.289999999999999,2011-03-11 14:35:00
61,10501,-63.6,-60.31,-3.289999999999999,2011-03-11 14:35:05
62,10502,-63.6,-60.3,-3.3000000000000043,2011-03-11 14:35:10
63,10503,-63.6,-60.3,-3.3000000000000043,2011-03-11 14:35:15
64,10504,-63.6,-60.29,-3.3100000000000023,2011-03-11 14:35:20
65,10505,-63.6,-60.29,-3.3100000000000023,2011-03-11 14:35:25
66,10506,-63.6,-60.28,-3.3200000000000003,2011-03-11 14:35:30
67,10507,-63.6,-60.28,-3.3200000000000003,2011-03-11 14:35:35
68,10508,-63.6,-60.27,-3.3299999999999983,2011-03-11 14:35:40
69,10509,-63.6,-60.27,-3.3299999999999983,2011-03-11 14:35:45
70,10510,-63.6,-60.27,-3.3299999999999983,2011-03-11 14:35:50
71,10511,-63.6,-60.26,-3.3400000000000034,2011-03-11 14:35:55
72,10512,-63.6,-60.26,-3.3400000000000034,2011-03-11 14:36:00
73,10513,-63.6,-60.25,-3.3500000000000014,2011-03-11 14:36:05
74,10514,-63.6,-60.25,-3.3500000000000014,2011-03-11 14:36:10
75,10515,-63.6,-60.24,-3.3599999999999994,2011-03-11 14:36:15
76,10516,-63.6,-60.24,-3.3599999999999994,2011-03-11 14:36:20
77,10517,-63.6,-60.23,-3.3700000000000045,2011-03-11 14:36:25
78,10518,-63.6,-60.23,-3.3700000000000045,2011-03-11 14:36:30
79,10519,-63.6,-60.22,-3.3800000000000026,2011-03-11 14:36:35
80,10520,-63.6,-60.22,-3.3800000000000026,2011-03-11 14:36:40
81,10521,-63.6,-60.21,-3.3900000000000006,2011-03-11 14:36:45
82,10522,-63.6,-60.21,-3.3900000000000006,2011-03-11 14:36:50
83,10523,-63.6,-60.2,-3.3999999999999986,2011-03-11 14:36:55
84,10524,-63.6,-60.2,-3.3999999999999986,2011-03-11 14:37:00
85,10525,-63.6,-60.19,-3.4100000000000037,2011-03-11 14:37:05
86,10526,-63.6,-60.19,-3.4100000000000037,2011-03-11 14:37:10
87,10527,-63.6,-60.18,-3.4200000000000017,2011-03-11 14:37:15
88,10528,-63.6,-60.18,-3.4200000000000017,2011-03-11 14:37:20
89,10529,-63.6,-60.17,-3.4299999999999997,2011-03-11 14:37:25
90,10530,-63.6,-60.16,-3.440000000000005,2011-03-11 14:37:30
91,10531,-63.6,-60.16,-3.440000000000005,2011-03-11 14:37:35
92,10532,-63.6,-60.15,-3.450000000000003,2011-03-11 14:37:40
93,10533,-63.6,-60.15,-3.450000000000003,2011-03-11 14:37:45
94,10534,-63.6,-60.14,-3.460000000000001,2011-03-11 14:37:50
95,10535,-63.6,-60.14,-3.460000000000001,2011-03-11 14:37:55
96,10536,-63.59,-60.13,-3.460000000000001,2011-03-11 14:38:00
97,10537,-63.59,-60.13,-3.460000000000001,2011-03-11 14:38:05
98,10538,-63.58,-60.12,-3.460000000000001,2011-03-11 14:38:10
99,10539,-63.56,-60.12,-3.440000000000005,2011-03-11 14:38:15
100,10540,-63.54,-60.11,-3.4299999999999997,2011-03-11 14:38:20
101,10541,-63.52,-60.1,-3.4200000000000017,2011-03-11 14:38:25
102,10542,-63.48,-60.1,-3.3799999999999955,2011-03-11 14:38:30
103,10543,-63.44,-60.09,-3.3499999999999943,2011-03-11 14:38:35
104,10544,-63.39,-60.09,-3.299999999999997,2011-03-11 14:38:40
105,10545,-63.34,-60.08,-3.260000000000005,2011-03-11 14:38:45
106,10546,-63.27,-60.08,-3.190000000000005,2011-03-11 14:38:50
107,10547,-63.21,-60.07,-3.1400000000000006,2011-03-11 14:38:55
108,10548,-63.14,-60.06,-3.0799999999999983,2011-03-11 14:39:00
109,10549,-63.06,-60.06,-3.0,2011-03-11 14:39:05
110,10550,-62.99,-60.05,-2.940000000000005,2011-03-11 14:39:10
111,10551,-62.93,-60.05,-2.8800000000000026,2011-03-11 14:39:15
112,10552,-62.86,-60.04,-2.8200000000000003,2011-03-11 14:39:20
113,10553,-62.81,-60.03,-2.780000000000001,2011-03-11 14:39:25
114,10554,-62.76,-60.03,-2.729999999999997,2011-03-11 14:39:30
115,10555,-62.72,-60.02,-2.6999999999999957,2011-03-11 14:39:35
116,10556,-62.68,-60.02,-2.6599999999999966,2011-03-11 14:39:40
117,10557,-62.66,-60.01,-2.6499999999999986,2011-03-11 14:39:45
118,10558,-62.64,-60.0,-2.6400000000000006,2011-03-11 14:39:50
