,index,observed,astoro,deviation,datetime
0,10440,-52.89,-51.39,-1.5,2011-03-11 14:30:00
1,10441,-52.87,-51.39,-1.4799999999999969,2011-03-11 14:30:05
2,10442,-52.9,-51.39,-1.509999999999998,2011-03-11 14:30:10
3,10443,-52.95,-51.39,-1.5600000000000023,2011-03-11 14:30:15
4,10444,-53.02,-51.38,-1.6400000000000006,2011-03-11 14:30:20
5,10445,-53.07,-51.38,-1.6899999999999977,2011-03-11 14:30:25
6,10446,-53.12,-51.38,-1.7399999999999949,2011-03-11 14:30:30
7,10447,-53.15,-51.38,-1.769999999999996,2011-03-11 14:30:35
8,10448,-53.17,-51.38,-1.7899999999999991,2011-03-11 14:30:40
9,10449,-53.18,-51.37,-1.8100000000000023,2011-03-11 14:30:45
10,10450,-53.18,-51.37,-1.8100000000000023,2011-03-11 14:30:50
11,10451,-53.19,-51.37,-1.8200000000000003,2011-03-11 14:30:55
12,10452,-53.17,-51.36,-1.8100000000000023,2011-03-11 14:31:00
13,10453,-53.12,-51.36,-1.759999999999998,2011-03-11 14:31:05
14,10454,-53.07,-51.36,-1.7100000000000009,2011-03-11 14:31:10
15,10455,-53.05,-51.36,-1.6899999999999977,2011-03-11 14:31:15
16,10456,-53.04,-51.35,-1.6899999999999977,2011-03-11 14:31:20
17,10457,-53.07,-51.35,-1.7199999999999989,2011-03-11 14:31:25
18,10458,-53.12,-51.35,-1.769999999999996,2011-03-11 14:31:30
19,10459,-53.2,-51.35,-1.8500000000000014,2011-03-11 14:31:35
20,10460,-53.3,-51.34,-1.9599999999999937,2011-03-11 14:31:40
21,10461,-53.43,-51.34,-2.0899999999999963,2011-03-11 14:31:45
22,10462,-53.57,-51.34,-2.229999999999997,2011-03-11 14:31:50
23,10463,-53.73,-51.34,-2.3899999999999935,2011-03-11 14:31:55
24,10464,-53.89,-51.33,-2.5600000000000023,2011-03-11 14:32:00
25,10465,-54.04,-51.33,-2.710000000000001,2011-03-11 14:32:05
26,10466,-54.17,-51.33,-2.8400000000000034,2011-03-11 14:32:10
27,10467,-54.27,-51.32,-2.950000000000003,2011-03-11 14:32:15
28,10468,-54.34,-51.32,-3.020000000000003,2011-03-11 14:32:20
29,10469,-54.33,-51.32,-3.009999999999998,2011-03-11 14:32:25
30,10470,-54.3,-51.32,-2.979999999999997,2011-03-11 14:32:30
31,10471,-54.24,-51.31,-2.9299999999999997,2011-03-11 14:32:35
32,10472,-54.17,-51.31,-2.8599999999999994,2011-03-11 14:32:40
33,10473,-54.08,-51.31,-2.769999999999996,2011-03-11 14:32:45
34,10474,-53.97,-51.3,-2.6700000000000017,2011-03-11 14:32:50
35,10475,-53.86,-51.3,-2.5600000000000023,2011-03-11 14:32:55
36,10476,-53.77,-51.3,-2.470000000000006,2011-03-11 14:33:00
37,10477,-53.72,-51.29,-2.4299999999999997,2011-03-11 14:33:05
38,10478,-53.7,-51.29,-2.4100000000000037,2011-03-11 14:33:10
39,10479,-53.76,-51.29,-2.469999999999999,2011-03-11 14:33:15
40,10480,-53.84,-51.28,-2.5600000000000023,2011-03-11 14:33:20
41,10481,-53.96,-51.28,-2.6799999999999997,2011-03-11 14:33:25
42,10482,-54.11,-51.28,-2.8299999999999983,2011-03-11 14:33:30
43,10483,-54.29,-51.28,-3.009999999999998,2011-03-11 14:33:35
44,10484,-54.48,-51.27,-3.2099999999999937,2011-03-11 14:33:40
45,10485,-54.66,-51.27,-3.3899999999999935,2011-03-11 14:33:45
46,10486,-54.81,-51.27,-3.539999999999999,2011-03-11 14:33:50
47,10487,-54.94,-51.26,-3.6799999999999997,2011-03-11 14:33:55
48,10488,-55.04,-51.26,-3.780000000000001,2011-03-11 14:34:00
49,10489,-55.12,-51.26,-3.8599999999999994,2011-03-11 14:34:05
50,10490,-55.14,-51.25,-3.8900000000000006,2011-03-11 14:34:10
51,10491,-55.14,-51.25,-3.8900000000000006,2011-03-11 14:34:15
52,10492,-55.11,-51.25,-3.8599999999999994,2011-03-11 14:34:20
53,10493,-55.06,-51.24,-3.8200000000000003,2011-03-11 14:34:25
54,10494,-55.02,-51.24,-3.780000000000001,2011-03-11 14:34:30
55,10495,-54.97,-51.24,-3.729999999999997,2011-03-11 14:34:35
56,10496,-54.91,-51.23,-3.6799999999999997,2011-03-11 14:34:40
57,10497,-54.84,-51.23,-3.6100000000000065,2011-03-11 14:34:45
58,10498,-54.78,-51.23,-3.5500000000000043,2011-03-11 14:34:50
