,index,observed,astoro,deviation,datetime
0,10440,4422.5,4426.46,-3.9600000000000364,2011-03-11 14:30:00
1,10441,4422.6,4426.47,-3.869999999999891,2011-03-11 14:30:05
2,10442,4422.7,4426.48,-3.7799999999997453,2011-03-11 14:30:10
3,10443,4422.7,4426.49,-3.7899999999999636,2011-03-11 14:30:15
4,10444,4422.9,4426.5,-3.600000000000364,2011-03-11 14:30:20
5,10445,4422.8,4426.51,-3.7100000000000364,2011-03-11 14:30:25
6,10446,4422.9,4426.52,-3.6200000000008004,2011-03-11 14:30:30
7,10447,4422.8,4426.53,-3.7299999999995634,2011-03-11 14:30:35
8,10448,4423.0,4426.54,-3.5399999999999636,2011-03-11 14:30:40
9,10449,4422.8,4426.55,-3.75,2011-03-11 14:30:45
10,10450,4422.9,4426.56,-3.660000000000764,2011-03-11 14:30:50
11,10451,4422.8,4426.57,-3.769999999999527,2011-03-11 14:30:55
12,10452,4422.8,4426.58,-3.7799999999997453,2011-03-11 14:31:00
13,10453,4422.9,4426.59,-3.6900000000005093,2011-03-11 14:31:05
14,10454,4422.8,4426.6,-3.800000000000182,2011-03-11 14:31:10
15,10455,4422.9,4426.61,-3.7100000000000364,2011-03-11 14:31:15
16,10456,4422.8,4426.62,-3.819999999999709,2011-03-11 14:31:20
17,10457,4422.9,4426.63,-3.730000000000473,2011-03-11 14:31:25
18,10458,4423.0,4426.64,-3.6400000000003274,2011-03-11 14:31:30
19,10459,4422.9,4426.65,-3.75,2011-03-11 14:31:35
20,10460,4423.1,4426.66,-3.5599999999994907,2011-03-11 14:31:40
21,10461,4423.0,4426.67,-3.6700000000000728,2011-03-11 14:31:45
22,10462,4423.1,4426.68,-3.5799999999999272,2011-03-11 14:31:50
23,10463,4423.0,4426.69,-3.6899999999996,2011-03-11 14:31:55
24,10464,4423.1,4426.7,-3.5999999999994543,2011-03-11 14:32:00
25,10465,4423.0,4426.71,-3.7100000000000364,2011-03-11 14:32:05
26,10466,4423.0,4426.72,-3.7200000000002547,2011-03-11 14:32:10
27,10467,4423.0,4426.73,-3.7299999999995634,2011-03-11 14:32:15
28,10468,4423.0,4426.74,-3.7399999999997817,2011-03-11 14:32:20
29,10469,4423.0,4426.75,-3.75,2011-03-11 14:32:25
