,index,observed,astoro,deviation,datetime
0,10440,-48.78,-40.29,-8.49,2011-03-11 14:30:00
1,10441,-48.75,-40.28,-8.47,2011-03-11 14:30:05
2,10442,-48.63,-40.26,-8.37,2011-03-11 14:30:10
3,10443,-48.41,-40.25,-8.16,2011-03-11 14:30:15
4,10444,-48.1,-40.24,-7.86,2011-03-11 14:30:20
5,10445,-47.71,-40.22,-7.49,2011-03-11 14:30:25
6,10446,-47.26,-40.21,-7.05,2011-03-11 14:30:30
7,10447,-46.77,-40.19,-6.58,2011-03-11 14:30:35
8,10448,-46.26,-40.18,-6.08,2011-03-11 14:30:40
9,10449,-45.74,-40.17,-5.57,2011-03-11 14:30:45
10,10450,-45.22,-40.15,-5.07,2011-03-11 14:30:50
11,10451,-44.7,-40.14,-4.56,2011-03-11 14:30:55
12,10452,-44.21,-40.13,-4.08,2011-03-11 14:31:00
13,10453,-43.76,-40.11,-3.65,2011-03-11 14:31:05
14,10454,-43.32,-40.1,-3.22,2011-03-11 14:31:10
15,10455,-42.93,-40.08,-2.85,2011-03-11 14:31:15
16,10456,-42.57,-40.07,-2.5,2011-03-11 14:31:20
17,10457,-42.28,-40.06,-2.22,2011-03-11 14:31:25
18,10458,-42.03,-40.04,-1.99,2011-03-11 14:31:30
19,10459,-41.84,-40.04,-1.8,2011-03-11 14:31:35
20,10460,-41.71,-40.02,-1.69,2011-03-11 14:31:40
21,10461,-41.65,-40.01,-1.64,2011-03-11 14:31:45
22,10462,-41.66,-40.0,-1.66,2011-03-11 14:31:50
23,10463,-41.74,-39.98,-1.76,2011-03-11 14:31:55
24,10464,-41.88,-39.97,-1.91,2011-03-11 14:32:00
25,10465,-42.08,-39.95,-2.13,2011-03-11 14:32:05
26,10466,-42.35,-39.94,-2.41,2011-03-11 14:32:10
27,10467,-42.67,-39.93,-2.74,2011-03-11 14:32:15
28,10468,-43.02,-39.91,-3.11,2011-03-11 14:32:20
29,10469,-43.4,-39.9,-3.5,2011-03-11 14:32:25
30,10470,-43.81,-39.88,-3.93,2011-03-11 14:32:30
31,10471,-44.21,-39.87,-4.34,2011-03-11 14:32:35
32,10472,-44.61,-39.86,-4.75,2011-03-11 14:32:40
33,10473,-44.98,-39.84,-5.14,2011-03-11 14:32:45
34,10474,-45.33,-39.83,-5.5,2011-03-11 14:32:50
35,10475,-45.64,-39.81,-5.83,2011-03-11 14:32:55
36,10476,-45.91,-39.8,-6.11,2011-03-11 14:33:00
37,10477,-46.13,-39.79,-6.34,2011-03-11 14:33:05
38,10478,-46.31,-39.77,-6.54,2011-03-11 14:33:10
39,10479,-46.43,-39.76,-6.67,2011-03-11 14:33:15
40,10480,-46.5,-39.74,-6.76,2011-03-11 14:33:20
41,10481,-46.53,-39.73,-6.8,2011-03-11 14:33:25
42,10482,-46.5,-39.71,-6.79,2011-03-11 14:33:30
43,10483,-46.43,-39.7,-6.73,2011-03-11 14:33:35
44,10484,-46.31,-39.69,-6.62,2011-03-11 14:33:40
45,10485,-46.14,-39.67,-6.47,2011-03-11 14:33:45
46,10486,-45.92,-39.66,-6.26,2011-03-11 14:33:50
47,10487,-45.66,-39.64,-6.02,2011-03-11 14:33:55
48,10488,-45.37,-39.63,-5.74,2011-03-11 14:34:00
49,10489,-45.05,-39.61,-5.44,2011-03-11 14:34:05
50,10490,-44.69,-39.6,-5.09,2011-03-11 14:34:10
51,10491,-44.32,-39.59,-4.73,2011-03-11 14:34:15
52,10492,-43.96,-39.57,-4.39,2011-03-11 14:34:20
53,10493,-43.62,-39.56,-4.06,2011-03-11 14:34:25
54,10494,-43.3,-39.54,-3.76,2011-03-11 14:34:30
55,10495,-43.0,-39.54,-3.46,2011-03-11 14:34:35
56,10496,-42.76,-39.52,-3.24,2011-03-11 14:34:40
57,10497,-42.57,-39.51,-3.06,2011-03-11 14:34:45
58,10498,-42.45,-39.5,-2.95,2011-03-11 14:34:50
59,10499,-42.39,-39.48,-2.91,2011-03-11 14:34:55
60,10500,-42.4,-39.47,-2.93,2011-03-11 14:35:00
61,10501,-42.47,-39.45,-3.02,2011-03-11 14:35:05
62,10502,-42.59,-39.44,-3.15,2011-03-11 14:35:10
63,10503,-42.77,-39.42,-3.35,2011-03-11 14:35:15
64,10504,-43.01,-39.41,-3.6,2011-03-11 14:35:20
65,10505,-43.3,-39.39,-3.91,2011-03-11 14:35:25
66,10506,-43.62,-39.38,-4.24,2011-03-11 14:35:30
67,10507,-43.96,-39.37,-4.59,2011-03-11 14:35:35
68,10508,-44.33,-39.35,-4.98,2011-03-11 14:35:40
69,10509,-44.72,-39.34,-5.38,2011-03-11 14:35:45
70,10510,-45.12,-39.32,-5.8,2011-03-11 14:35:50
71,10511,-45.52,-39.31,-6.21,2011-03-11 14:35:55
72,10512,-45.9,-39.29,-6.61,2011-03-11 14:36:00
73,10513,-46.26,-39.28,-6.98,2011-03-11 14:36:05
74,10514,-46.6,-39.26,-7.34,2011-03-11 14:36:10
75,10515,-46.89,-39.25,-7.64,2011-03-11 14:36:15
76,10516,-47.15,-39.23,-7.92,2011-03-11 14:36:20
77,10517,-47.34,-39.22,-8.12,2011-03-11 14:36:25
78,10518,-47.47,-39.2,-8.27,2011-03-11 14:36:30
79,10519,-47.54,-39.19,-8.35,2011-03-11 14:36:35
80,10520,-47.56,-39.18,-8.38,2011-03-11 14:36:40
