,index,observed,astoro,deviation,datetime
0,27720,-45.62,-46.8,1.18,2011-03-11 14:30:00
1,27721,-44.93,-46.78,1.85,2011-03-11 14:30:05
2,27722,-43.54,-46.77,3.23,2011-03-11 14:30:10
3,27723,-44.02,-46.75,2.73,2011-03-11 14:30:15
4,27724,-45.53,-46.73,1.2,2011-03-11 14:30:20
5,27725,-46.14,-46.72,0.58,2011-03-11 14:30:25
6,27726,-46.13,-46.7,0.57,2011-03-11 14:30:30
7,27727,-45.94,-46.69,0.75,2011-03-11 14:30:35
8,27728,-45.26,-46.67,1.41,2011-03-11 14:30:40
9,27729,-45.0,-46.66,1.66,2011-03-11 14:30:45
10,27730,-45.88,-46.64,0.76,2011-03-11 14:30:50
11,27731,-46.58,-46.62,0.04,2011-03-11 14:30:55
12,27732,-46.0,-46.61,0.61,2011-03-11 14:31:00
13,27733,-45.17,-46.59,1.42,2011-03-11 14:31:05
14,27734,-44.59,-46.58,1.99,2011-03-11 14:31:10
15,27735,-43.68,-46.56,2.88,2011-03-11 14:31:15
16,27736,-42.94,-46.55,3.61,2011-03-11 14:31:20
17,27737,-43.11,-46.53,3.42,2011-03-11 14:31:25
18,27738,-43.03,-46.51,3.48,2011-03-11 14:31:30
19,27739,-42.56,-46.5,3.94,2011-03-11 14:31:35
20,27740,-43.69,-46.48,2.79,2011-03-11 14:31:40
21,27741,-46.29,-46.47,0.18,2011-03-11 14:31:45
22,27742,-47.49,-46.45,-1.04,2011-03-11 14:31:50
23,27743,-46.53,-46.43,-0.1,2011-03-11 14:31:55
24,27744,-45.51,-46.42,0.91,2011-03-11 14:32:00
25,27745,-45.36,-46.4,1.04,2011-03-11 14:32:05
26,27746,-45.1,-46.39,1.29,2011-03-11 14:32:10
27,27747,-44.78,-46.37,1.59,2011-03-11 14:32:15
28,27748,-45.32,-46.35,1.03,2011-03-11 14:32:20
29,27749,-46.18,-46.34,0.16,2011-03-11 14:32:25
30,27750,-45.89,-46.32,0.43,2011-03-11 14:32:30
31,27751,-44.5,-46.31,1.81,2011-03-11 14:32:35
32,27752,-42.99,-46.29,3.3,2011-03-11 14:32:40
33,27753,-42.19,-46.27,4.08,2011-03-11 14:32:45
34,27754,-42.54,-46.26,3.72,2011-03-11 14:32:50
35,27755,-43.75,-46.24,2.49,2011-03-11 14:32:55
36,27756,-44.54,-46.23,1.69,2011-03-11 14:33:00
37,27757,-44.28,-46.21,1.93,2011-03-11 14:33:05
38,27758,-44.22,-46.19,1.97,2011-03-11 14:33:10
39,27759,-45.53,-46.18,0.65,2011-03-11 14:33:15
40,27760,-46.64,-46.16,-0.48,2011-03-11 14:33:20
41,27761,-45.52,-46.15,0.63,2011-03-11 14:33:25
42,27762,-43.38,-46.13,2.75,2011-03-11 14:33:30
43,27763,-43.28,-46.11,2.83,2011-03-11 14:33:35
44,27764,-45.66,-46.1,0.44,2011-03-11 14:33:40
45,27765,-47.49,-46.08,-1.41,2011-03-11 14:33:45
46,27766,-46.0,-46.07,0.07,2011-03-11 14:33:50
47,27767,-42.75,-46.05,3.3,2011-03-11 14:33:55
48,27768,-41.76,-46.03,4.27,2011-03-11 14:34:00
49,27769,-44.19,-46.02,1.83,2011-03-11 14:34:05
50,27770,-46.88,-46.0,-0.88,2011-03-11 14:34:10
51,27771,-46.68,-45.98,-0.7,2011-03-11 14:34:15
52,27772,-44.29,-45.97,1.68,2011-03-11 14:34:20
53,27773,-42.76,-45.95,3.19,2011-03-11 14:34:25
54,27774,-43.51,-45.94,2.43,2011-03-11 14:34:30
55,27775,-44.65,-45.92,1.27,2011-03-11 14:34:35
56,27776,-44.23,-45.9,1.67,2011-03-11 14:34:40
57,27777,-43.5,-45.89,2.39,2011-03-11 14:34:45
58,27778,-44.24,-45.87,1.63,2011-03-11 14:34:50
59,27779,-45.36,-45.85,0.49,2011-03-11 14:34:55
60,27780,-44.77,-45.84,1.07,2011-03-11 14:35:00
61,27781,-43.19,-45.82,2.63,2011-03-11 14:35:05
62,27782,-42.42,-45.8,3.38,2011-03-11 14:35:10
63,27783,-42.59,-45.79,3.2,2011-03-11 14:35:15
64,27784,-43.02,-45.77,2.75,2011-03-11 14:35:20
65,27785,-43.59,-45.76,2.17,2011-03-11 14:35:25
66,27786,-44.0,-45.74,1.74,2011-03-11 14:35:30
67,27787,-43.7,-45.72,2.02,2011-03-11 14:35:35
68,27788,-43.18,-45.71,2.53,2011-03-11 14:35:40
69,27789,-43.6,-45.69,2.09,2011-03-11 14:35:45
70,27790,-44.6,-45.67,1.07,2011-03-11 14:35:50
71,27791,-44.81,-45.66,0.85,2011-03-11 14:35:55
72,27792,-44.25,-45.64,1.39,2011-03-11 14:36:00
73,27793,-44.19,-45.62,1.43,2011-03-11 14:36:05
74,27794,-44.54,-45.61,1.07,2011-03-11 14:36:10
75,27795,-43.91,-45.59,1.68,2011-03-11 14:36:15
76,27796,-42.76,-45.57,2.81,2011-03-11 14:36:20
77,27797,-42.92,-45.56,2.64,2011-03-11 14:36:25
78,27798,-43.81,-45.54,1.73,2011-03-11 14:36:30
79,27799,-43.42,-45.52,2.1,2011-03-11 14:36:35
80,27800,-42.15,-45.51,3.36,2011-03-11 14:36:40
81,27801,-42.5,-45.49,2.99,2011-03-11 14:36:45
82,27802,-44.84,-45.48,0.64,2011-03-11 14:36:50
83,27803,-46.71,-45.46,-1.25,2011-03-11 14:36:55
84,27804,-46.79,-45.44,-1.35,2011-03-11 14:37:00
85,27805,-45.97,-45.43,-0.54,2011-03-11 14:37:05
86,27806,-45.2,-45.41,0.21,2011-03-11 14:37:10
87,27807,-44.37,-45.39,1.02,2011-03-11 14:37:15
88,27808,-43.37,-45.38,2.01,2011-03-11 14:37:20
89,27809,-43.11,-45.36,2.25,2011-03-11 14:37:25
90,27810,-44.4,-45.34,0.94,2011-03-11 14:37:30
91,27811,-46.3,-45.33,-0.97,2011-03-11 14:37:35
92,27812,-46.9,-45.31,-1.59,2011-03-11 14:37:40
93,27813,-45.79,-45.29,-0.5,2011-03-11 14:37:45
94,27814,-44.47,-45.28,0.81,2011-03-11 14:37:50
95,27815,-43.79,-45.26,1.47,2011-03-11 14:37:55
96,27816,-43.24,-45.24,2.0,2011-03-11 14:38:00
97,27817,-42.9,-45.22,2.32,2011-03-11 14:38:05
98,27818,-43.35,-45.21,1.86,2011-03-11 14:38:10
99,27819,-43.34,-45.19,1.85,2011-03-11 14:38:15
100,27820,-41.65,-45.17,3.52,2011-03-11 14:38:20
101,27821,-40.18,-45.16,4.98,2011-03-11 14:38:25
102,27822,-41.77,-45.14,3.37,2011-03-11 14:38:30
103,27823,-44.07,-45.12,1.05,2011-03-11 14:38:35
104,27824,-46.36,-45.11,-1.25,2011-03-11 14:38:40
