,index,observed,astoro,deviation,datetime
0,10440,-58.51,-57.41,-1.1,2011-03-11 14:30:00
1,10441,-58.54,-57.43,-1.11,2011-03-11 14:30:05
2,10442,-58.57,-57.45,-1.12,2011-03-11 14:30:10
3,10443,-58.6,-57.48,-1.12,2011-03-11 14:30:15
4,10444,-58.62,-57.5,-1.12,2011-03-11 14:30:20
5,10445,-58.64,-57.53,-1.11,2011-03-11 14:30:25
6,10446,-58.66,-57.55,-1.11,2011-03-11 14:30:30
7,10447,-58.67,-57.57,-1.1,2011-03-11 14:30:35
8,10448,-58.67,-57.6,-1.07,2011-03-11 14:30:40
9,10449,-58.67,-57.62,-1.05,2011-03-11 14:30:45
10,10450,-58.65,-57.65,-1.0,2011-03-11 14:30:50
11,10451,-58.63,-57.67,-0.96,2011-03-11 14:30:55
12,10452,-58.6,-57.69,-0.91,2011-03-11 14:31:00
13,10453,-58.56,-57.72,-0.84,2011-03-11 14:31:05
14,10454,-58.52,-57.74,-0.78,2011-03-11 14:31:10
15,10455,-58.46,-57.76,-0.7,2011-03-11 14:31:15
16,10456,-58.4,-57.79,-0.61,2011-03-11 14:31:20
17,10457,-58.34,-57.81,-0.53,2011-03-11 14:31:25
18,10458,-58.28,-57.84,-0.44,2011-03-11 14:31:30
19,10459,-58.2,-57.86,-0.34,2011-03-11 14:31:35
20,10460,-58.12,-57.88,-0.24,2011-03-11 14:31:40
21,10461,-58.05,-57.91,-0.14,2011-03-11 14:31:45
22,10462,-57.98,-57.93,-0.05,2011-03-11 14:31:50
23,10463,-57.91,-57.95,0.04,2011-03-11 14:31:55
24,10464,-57.85,-57.98,0.13,2011-03-11 14:32:00
25,10465,-57.79,-58.0,0.21,2011-03-11 14:32:05
26,10466,-57.74,-58.02,0.28,2011-03-11 14:32:10
27,10467,-57.7,-58.05,0.35,2011-03-11 14:32:15
28,10468,-57.66,-58.07,0.41,2011-03-11 14:32:20
29,10469,-57.64,-58.09,0.45,2011-03-11 14:32:25
30,10470,-57.62,-58.12,0.5,2011-03-11 14:32:30
31,10471,-57.6,-58.14,0.54,2011-03-11 14:32:35
32,10472,-57.59,-58.16,0.57,2011-03-11 14:32:40
33,10473,-57.58,-58.19,0.61,2011-03-11 14:32:45
34,10474,-57.57,-58.21,0.64,2011-03-11 14:32:50
35,10475,-57.56,-58.23,0.67,2011-03-11 14:32:55
36,10476,-57.55,-58.26,0.71,2011-03-11 14:33:00
37,10477,-57.54,-58.28,0.74,2011-03-11 14:33:05
38,10478,-57.53,-58.3,0.77,2011-03-11 14:33:10
39,10479,-57.52,-58.33,0.81,2011-03-11 14:33:15
40,10480,-57.51,-58.35,0.84,2011-03-11 14:33:20
41,10481,-57.49,-58.37,0.88,2011-03-11 14:33:25
42,10482,-57.48,-58.39,0.91,2011-03-11 14:33:30
43,10483,-57.46,-58.42,0.96,2011-03-11 14:33:35
44,10484,-57.45,-58.44,0.99,2011-03-11 14:33:40
45,10485,-57.44,-58.46,1.02,2011-03-11 14:33:45
46,10486,-57.42,-58.49,1.07,2011-03-11 14:33:50
47,10487,-57.41,-58.51,1.1,2011-03-11 14:33:55
48,10488,-57.39,-58.53,1.14,2011-03-11 14:34:00
49,10489,-57.38,-58.56,1.18,2011-03-11 14:34:05
50,10490,-57.36,-58.58,1.22,2011-03-11 14:34:10
51,10491,-57.34,-58.6,1.26,2011-03-11 14:34:15
52,10492,-57.32,-58.62,1.3,2011-03-11 14:34:20
53,10493,-57.29,-58.65,1.36,2011-03-11 14:34:25
54,10494,-57.26,-58.67,1.41,2011-03-11 14:34:30
55,10495,-57.23,-58.69,1.46,2011-03-11 14:34:35
56,10496,-57.2,-58.71,1.51,2011-03-11 14:34:40
57,10497,-57.17,-58.74,1.57,2011-03-11 14:34:45
58,10498,-57.13,-58.76,1.63,2011-03-11 14:34:50
59,10499,-57.09,-58.78,1.69,2011-03-11 14:34:55
60,10500,-57.06,-58.81,1.75,2011-03-11 14:35:00
61,10501,-57.02,-58.83,1.81,2011-03-11 14:35:05
62,10502,-56.99,-58.85,1.86,2011-03-11 14:35:10
63,10503,-56.96,-58.87,1.91,2011-03-11 14:35:15
64,10504,-56.94,-58.9,1.96,2011-03-11 14:35:20
65,10505,-56.92,-58.92,2.0,2011-03-11 14:35:25
66,10506,-56.9,-58.94,2.04,2011-03-11 14:35:30
67,10507,-56.89,-58.96,2.07,2011-03-11 14:35:35
68,10508,-56.89,-58.99,2.1,2011-03-11 14:35:40
69,10509,-56.88,-59.01,2.13,2011-03-11 14:35:45
70,10510,-56.88,-59.03,2.15,2011-03-11 14:35:50
71,10511,-56.89,-59.05,2.16,2011-03-11 14:35:55
72,10512,-56.89,-59.07,2.18,2011-03-11 14:36:00
73,10513,-56.9,-59.1,2.2,2011-03-11 14:36:05
74,10514,-56.9,-59.12,2.22,2011-03-11 14:36:10
75,10515,-56.9,-59.14,2.24,2011-03-11 14:36:15
76,10516,-56.9,-59.16,2.26,2011-03-11 14:36:20
77,10517,-56.89,-59.19,2.3,2011-03-11 14:36:25
78,10518,-56.88,-59.21,2.33,2011-03-11 14:36:30
79,10519,-56.87,-59.23,2.36,2011-03-11 14:36:35
80,10520,-56.86,-59.25,2.39,2011-03-11 14:36:40
81,10521,-56.84,-59.27,2.43,2011-03-11 14:36:45
82,10522,-56.82,-59.3,2.48,2011-03-11 14:36:50
83,10523,-56.79,-59.32,2.53,2011-03-11 14:36:55
84,10524,-56.77,-59.34,2.57,2011-03-11 14:37:00
85,10525,-56.74,-59.36,2.62,2011-03-11 14:37:05
86,10526,-56.72,-59.38,2.66,2011-03-11 14:37:10
87,10527,-56.7,-59.41,2.71,2011-03-11 14:37:15
88,10528,-56.68,-59.43,2.75,2011-03-11 14:37:20
89,10529,-56.67,-59.45,2.78,2011-03-11 14:37:25
90,10530,-56.66,-59.47,2.81,2011-03-11 14:37:30
91,10531,-56.65,-59.49,2.84,2011-03-11 14:37:35
92,10532,-56.64,-59.52,2.88,2011-03-11 14:37:40
93,10533,-56.64,-59.54,2.9,2011-03-11 14:37:45
94,10534,-56.64,-59.56,2.92,2011-03-11 14:37:50
95,10535,-56.64,-59.58,2.94,2011-03-11 14:37:55
96,10536,-56.64,-59.6,2.96,2011-03-11 14:38:00
97,10537,-56.64,-59.62,2.98,2011-03-11 14:38:05
98,10538,-56.64,-59.65,3.01,2011-03-11 14:38:10
99,10539,-56.64,-59.67,3.03,2011-03-11 14:38:15
100,10540,-56.65,-59.69,3.04,2011-03-11 14:38:20
101,10541,-56.66,-59.71,3.05,2011-03-11 14:38:25
102,10542,-56.67,-59.73,3.06,2011-03-11 14:38:30
103,10543,-56.68,-59.75,3.07,2011-03-11 14:38:35
104,10544,-56.7,-59.77,3.07,2011-03-11 14:38:40
105,10545,-56.72,-59.8,3.08,2011-03-11 14:38:45
106,10546,-56.74,-59.82,3.08,2011-03-11 14:38:50
107,10547,-56.77,-59.84,3.07,2011-03-11 14:38:55
108,10548,-56.8,-59.86,3.06,2011-03-11 14:39:00
109,10549,-56.82,-59.88,3.06,2011-03-11 14:39:05
110,10550,-56.84,-59.9,3.06,2011-03-11 14:39:10
111,10551,-56.86,-59.92,3.06,2011-03-11 14:39:15
112,10552,-56.88,-59.95,3.07,2011-03-11 14:39:20
113,10553,-56.89,-59.97,3.08,2011-03-11 14:39:25
114,10554,-56.89,-59.99,3.1,2011-03-11 14:39:30
115,10555,-56.89,-60.01,3.12,2011-03-11 14:39:35
116,10556,-56.89,-60.03,3.14,2011-03-11 14:39:40
117,10557,-56.88,-60.05,3.17,2011-03-11 14:39:45
118,10558,-56.86,-60.07,3.21,2011-03-11 14:39:50
119,10559,-56.85,-60.09,3.24,2011-03-11 14:39:55
120,10560,-56.83,-60.11,3.28,2011-03-11 14:40:00
121,10561,-56.8,-60.14,3.34,2011-03-11 14:40:05
122,10562,-56.78,-60.16,3.38,2011-03-11 14:40:10
123,10563,-56.77,-60.18,3.41,2011-03-11 14:40:15
124,10564,-56.76,-60.2,3.44,2011-03-11 14:40:20
125,10565,-56.75,-60.22,3.47,2011-03-11 14:40:25
126,10566,-56.74,-60.24,3.5,2011-03-11 14:40:30
127,10567,-56.75,-60.26,3.51,2011-03-11 14:40:35
128,10568,-56.76,-60.28,3.52,2011-03-11 14:40:40
129,10569,-56.78,-60.3,3.52,2011-03-11 14:40:45
130,10570,-56.82,-60.32,3.5,2011-03-11 14:40:50
131,10571,-56.86,-60.34,3.48,2011-03-11 14:40:55
132,10572,-56.91,-60.37,3.46,2011-03-11 14:41:00
133,10573,-56.96,-60.39,3.43,2011-03-11 14:41:05
134,10574,-57.01,-60.41,3.4,2011-03-11 14:41:10
135,10575,-57.07,-60.43,3.36,2011-03-11 14:41:15
136,10576,-57.14,-60.45,3.31,2011-03-11 14:41:20
137,10577,-57.2,-60.47,3.27,2011-03-11 14:41:25
138,10578,-57.25,-60.49,3.24,2011-03-11 14:41:30
139,10579,-57.3,-60.51,3.21,2011-03-11 14:41:35
140,10580,-57.36,-60.53,3.17,2011-03-11 14:41:40
141,10581,-57.42,-60.55,3.13,2011-03-11 14:41:45
142,10582,-57.47,-60.57,3.1,2011-03-11 14:41:50
143,10583,-57.53,-60.59,3.06,2011-03-11 14:41:55
144,10584,-57.58,-60.61,3.03,2011-03-11 14:42:00
145,10585,-57.64,-60.63,2.99,2011-03-11 14:42:05
146,10586,-57.7,-60.65,2.95,2011-03-11 14:42:10
147,10587,-57.77,-60.67,2.9,2011-03-11 14:42:15
148,10588,-57.85,-60.69,2.84,2011-03-11 14:42:20
149,10589,-57.93,-60.71,2.78,2011-03-11 14:42:25
150,10590,-58.0,-60.73,2.73,2011-03-11 14:42:30
151,10591,-58.09,-60.75,2.66,2011-03-11 14:42:35
152,10592,-58.17,-60.77,2.6,2011-03-11 14:42:40
153,10593,-58.25,-60.79,2.54,2011-03-11 14:42:45
154,10594,-58.34,-60.81,2.47,2011-03-11 14:42:50
155,10595,-58.43,-60.83,2.4,2011-03-11 14:42:55
156,10596,-58.52,-60.85,2.33,2011-03-11 14:43:00
157,10597,-58.61,-60.87,2.26,2011-03-11 14:43:05
158,10598,-58.7,-60.89,2.19,2011-03-11 14:43:10
159,10599,-58.8,-60.91,2.11,2011-03-11 14:43:15
160,10600,-58.89,-60.93,2.04,2011-03-11 14:43:20
161,10601,-58.98,-60.95,1.97,2011-03-11 14:43:25
162,10602,-59.07,-60.97,1.9,2011-03-11 14:43:30
163,10603,-59.17,-60.99,1.82,2011-03-11 14:43:35
164,10604,-59.26,-61.01,1.75,2011-03-11 14:43:40
165,10605,-59.35,-61.03,1.68,2011-03-11 14:43:45
166,10606,-59.43,-61.05,1.62,2011-03-11 14:43:50
167,10607,-59.52,-61.07,1.55,2011-03-11 14:43:55
168,10608,-59.6,-61.09,1.49,2011-03-11 14:44:00
169,10609,-59.68,-61.11,1.43,2011-03-11 14:44:05
170,10610,-59.76,-61.13,1.37,2011-03-11 14:44:10
171,10611,-59.84,-61.15,1.31,2011-03-11 14:44:15
172,10612,-59.91,-61.17,1.26,2011-03-11 14:44:20
173,10613,-59.98,-61.19,1.21,2011-03-11 14:44:25
174,10614,-60.05,-61.21,1.16,2011-03-11 14:44:30
175,10615,-60.12,-61.23,1.11,2011-03-11 14:44:35
176,10616,-60.19,-61.25,1.06,2011-03-11 14:44:40
177,10617,-60.26,-61.27,1.01,2011-03-11 14:44:45
178,10618,-60.33,-61.29,0.96,2011-03-11 14:44:50
179,10619,-60.4,-61.31,0.91,2011-03-11 14:44:55
180,10620,-60.47,-61.33,0.86,2011-03-11 14:45:00
181,10621,-60.54,-61.35,0.81,2011-03-11 14:45:05
182,10622,-60.61,-61.37,0.76,2011-03-11 14:45:10
183,10623,-60.67,-61.38,0.71,2011-03-11 14:45:15
184,10624,-60.73,-61.4,0.67,2011-03-11 14:45:20
185,10625,-60.79,-61.42,0.63,2011-03-11 14:45:25
186,10626,-60.84,-61.44,0.6,2011-03-11 14:45:30
187,10627,-60.88,-61.46,0.58,2011-03-11 14:45:35
188,10628,-60.91,-61.48,0.57,2011-03-11 14:45:40
189,10629,-60.93,-61.5,0.57,2011-03-11 14:45:45
190,10630,-60.94,-61.52,0.58,2011-03-11 14:45:50
191,10631,-60.95,-61.54,0.59,2011-03-11 14:45:55
192,10632,-60.95,-61.56,0.61,2011-03-11 14:46:00
193,10633,-60.95,-61.58,0.63,2011-03-11 14:46:05
194,10634,-60.94,-61.6,0.66,2011-03-11 14:46:10
195,10635,-60.93,-61.61,0.68,2011-03-11 14:46:15
196,10636,-60.92,-61.63,0.71,2011-03-11 14:46:20
197,10637,-60.92,-61.65,0.73,2011-03-11 14:46:25
198,10638,-60.92,-61.67,0.75,2011-03-11 14:46:30
199,10639,-60.92,-61.69,0.77,2011-03-11 14:46:35
200,10640,-60.93,-61.71,0.78,2011-03-11 14:46:40
201,10641,-60.93,-61.73,0.8,2011-03-11 14:46:45
202,10642,-60.94,-61.75,0.81,2011-03-11 14:46:50
203,10643,-60.94,-61.76,0.82,2011-03-11 14:46:55
204,10644,-60.95,-61.78,0.83,2011-03-11 14:47:00
205,10645,-60.95,-61.8,0.85,2011-03-11 14:47:05
206,10646,-60.94,-61.82,0.88,2011-03-11 14:47:10
207,10647,-60.94,-61.84,0.9,2011-03-11 14:47:15
208,10648,-60.93,-61.86,0.93,2011-03-11 14:47:20
209,10649,-60.92,-61.88,0.96,2011-03-11 14:47:25
210,10650,-60.9,-61.89,0.99,2011-03-11 14:47:30
211,10651,-60.89,-61.91,1.02,2011-03-11 14:47:35
212,10652,-60.88,-61.93,1.05,2011-03-11 14:47:40
213,10653,-60.87,-61.95,1.08,2011-03-11 14:47:45
214,10654,-60.86,-61.97,1.11,2011-03-11 14:47:50
215,10655,-60.85,-61.99,1.14,2011-03-11 14:47:55
216,10656,-60.85,-62.0,1.15,2011-03-11 14:48:00
217,10657,-60.85,-62.02,1.17,2011-03-11 14:48:05
218,10658,-60.85,-62.04,1.19,2011-03-11 14:48:10
219,10659,-60.85,-62.06,1.21,2011-03-11 14:48:15
220,10660,-60.86,-62.08,1.22,2011-03-11 14:48:20
221,10661,-60.86,-62.1,1.24,2011-03-11 14:48:25
222,10662,-60.87,-62.11,1.24,2011-03-11 14:48:30
223,10663,-60.88,-62.13,1.25,2011-03-11 14:48:35
224,10664,-60.88,-62.15,1.27,2011-03-11 14:48:40
225,10665,-60.89,-62.17,1.28,2011-03-11 14:48:45
226,10666,-60.89,-62.19,1.3,2011-03-11 14:48:50
227,10667,-60.89,-62.2,1.31,2011-03-11 14:48:55
228,10668,-60.89,-62.22,1.33,2011-03-11 14:49:00
229,10669,-60.89,-62.24,1.35,2011-03-11 14:49:05
230,10670,-60.89,-62.26,1.37,2011-03-11 14:49:10
231,10671,-60.89,-62.28,1.39,2011-03-11 14:49:15
232,10672,-60.88,-62.29,1.41,2011-03-11 14:49:20
233,10673,-60.88,-62.31,1.43,2011-03-11 14:49:25
234,10674,-60.87,-62.33,1.46,2011-03-11 14:49:30
235,10675,-60.86,-62.35,1.49,2011-03-11 14:49:35
236,10676,-60.86,-62.36,1.5,2011-03-11 14:49:40
237,10677,-60.85,-62.38,1.53,2011-03-11 14:49:45
238,10678,-60.85,-62.4,1.55,2011-03-11 14:49:50
239,10679,-60.85,-62.42,1.57,2011-03-11 14:49:55
240,10680,-60.84,-62.43,1.59,2011-03-11 14:50:00
241,10681,-60.84,-62.45,1.61,2011-03-11 14:50:05
242,10682,-60.84,-62.47,1.63,2011-03-11 14:50:10
243,10683,-60.84,-62.49,1.65,2011-03-11 14:50:15
244,10684,-60.84,-62.5,1.66,2011-03-11 14:50:20
245,10685,-60.84,-62.52,1.68,2011-03-11 14:50:25
246,10686,-60.84,-62.54,1.7,2011-03-11 14:50:30
247,10687,-60.84,-62.56,1.72,2011-03-11 14:50:35
248,10688,-60.85,-62.57,1.72,2011-03-11 14:50:40
249,10689,-60.86,-62.59,1.73,2011-03-11 14:50:45
250,10690,-60.87,-62.61,1.74,2011-03-11 14:50:50
251,10691,-60.89,-62.63,1.74,2011-03-11 14:50:55
252,10692,-60.91,-62.64,1.73,2011-03-11 14:51:00
253,10693,-60.94,-62.66,1.72,2011-03-11 14:51:05
254,10694,-60.97,-62.68,1.71,2011-03-11 14:51:10
255,10695,-61.01,-62.69,1.68,2011-03-11 14:51:15
256,10696,-61.06,-62.71,1.65,2011-03-11 14:51:20
257,10697,-61.11,-62.73,1.62,2011-03-11 14:51:25
258,10698,-61.17,-62.75,1.58,2011-03-11 14:51:30
259,10699,-61.23,-62.76,1.53,2011-03-11 14:51:35
260,10700,-61.28,-62.78,1.5,2011-03-11 14:51:40
261,10701,-61.34,-62.8,1.46,2011-03-11 14:51:45
262,10702,-61.39,-62.81,1.42,2011-03-11 14:51:50
263,10703,-61.45,-62.83,1.38,2011-03-11 14:51:55
264,10704,-61.49,-62.85,1.36,2011-03-11 14:52:00
265,10705,-61.54,-62.86,1.32,2011-03-11 14:52:05
266,10706,-61.58,-62.88,1.3,2011-03-11 14:52:10
267,10707,-61.62,-62.9,1.28,2011-03-11 14:52:15
268,10708,-61.66,-62.91,1.25,2011-03-11 14:52:20
269,10709,-61.69,-62.93,1.24,2011-03-11 14:52:25
270,10710,-61.73,-62.95,1.22,2011-03-11 14:52:30
271,10711,-61.78,-62.96,1.18,2011-03-11 14:52:35
272,10712,-61.83,-62.98,1.15,2011-03-11 14:52:40
273,10713,-61.88,-63.0,1.12,2011-03-11 14:52:45
274,10714,-61.93,-63.01,1.08,2011-03-11 14:52:50
275,10715,-62.0,-63.03,1.03,2011-03-11 14:52:55
276,10716,-62.07,-63.05,0.98,2011-03-11 14:53:00
277,10717,-62.14,-63.06,0.92,2011-03-11 14:53:05
278,10718,-62.22,-63.08,0.86,2011-03-11 14:53:10
279,10719,-62.3,-63.1,0.8,2011-03-11 14:53:15
280,10720,-62.37,-63.11,0.74,2011-03-11 14:53:20
281,10721,-62.45,-63.13,0.68,2011-03-11 14:53:25
282,10722,-62.53,-63.14,0.61,2011-03-11 14:53:30
283,10723,-62.59,-63.16,0.57,2011-03-11 14:53:35
284,10724,-62.65,-63.18,0.53,2011-03-11 14:53:40
285,10725,-62.7,-63.19,0.49,2011-03-11 14:53:45
286,10726,-62.74,-63.21,0.47,2011-03-11 14:53:50
287,10727,-62.77,-63.22,0.45,2011-03-11 14:53:55
288,10728,-62.8,-63.24,0.44,2011-03-11 14:54:00
289,10729,-62.81,-63.26,0.45,2011-03-11 14:54:05
290,10730,-62.82,-63.27,0.45,2011-03-11 14:54:10
291,10731,-62.82,-63.29,0.47,2011-03-11 14:54:15
292,10732,-62.82,-63.3,0.48,2011-03-11 14:54:20
293,10733,-62.82,-63.32,0.5,2011-03-11 14:54:25
294,10734,-62.83,-63.34,0.51,2011-03-11 14:54:30
295,10735,-62.84,-63.35,0.51,2011-03-11 14:54:35
296,10736,-62.85,-63.37,0.52,2011-03-11 14:54:40
297,10737,-62.87,-63.38,0.51,2011-03-11 14:54:45
298,10738,-62.9,-63.4,0.5,2011-03-11 14:54:50
299,10739,-62.94,-63.42,0.48,2011-03-11 14:54:55
300,10740,-62.99,-63.43,0.44,2011-03-11 14:55:00
301,10741,-63.04,-63.45,0.41,2011-03-11 14:55:05
302,10742,-63.1,-63.46,0.36,2011-03-11 14:55:10
303,10743,-63.17,-63.48,0.31,2011-03-11 14:55:15
304,10744,-63.23,-63.49,0.26,2011-03-11 14:55:20
305,10745,-63.3,-63.51,0.21,2011-03-11 14:55:25
306,10746,-63.36,-63.52,0.16,2011-03-11 14:55:30
307,10747,-63.41,-63.54,0.13,2011-03-11 14:55:35
308,10748,-63.46,-63.56,0.1,2011-03-11 14:55:40
309,10749,-63.51,-63.57,0.06,2011-03-11 14:55:45
310,10750,-63.54,-63.59,0.05,2011-03-11 14:55:50
311,10751,-63.57,-63.6,0.03,2011-03-11 14:55:55
312,10752,-63.59,-63.62,0.03,2011-03-11 14:56:00
313,10753,-63.61,-63.63,0.02,2011-03-11 14:56:05
314,10754,-63.63,-63.65,0.02,2011-03-11 14:56:10
315,10755,-63.64,-63.66,0.02,2011-03-11 14:56:15
316,10756,-63.65,-63.68,0.03,2011-03-11 14:56:20
317,10757,-63.66,-63.69,0.03,2011-03-11 14:56:25
318,10758,-63.68,-63.71,0.03,2011-03-11 14:56:30
319,10759,-63.7,-63.72,0.02,2011-03-11 14:56:35
320,10760,-63.72,-63.74,0.02,2011-03-11 14:56:40
321,10761,-63.75,-63.75,0.0,2011-03-11 14:56:45
322,10762,-63.78,-63.77,-0.01,2011-03-11 14:56:50
323,10763,-63.81,-63.78,-0.03,2011-03-11 14:56:55
324,10764,-63.84,-63.8,-0.04,2011-03-11 14:57:00
325,10765,-63.87,-63.81,-0.06,2011-03-11 14:57:05
326,10766,-63.89,-63.83,-0.06,2011-03-11 14:57:10
327,10767,-63.91,-63.84,-0.07,2011-03-11 14:57:15
328,10768,-63.92,-63.86,-0.06,2011-03-11 14:57:20
329,10769,-63.91,-63.87,-0.04,2011-03-11 14:57:25
330,10770,-63.89,-63.89,0.0,2011-03-11 14:57:30
331,10771,-63.86,-63.9,0.04,2011-03-11 14:57:35
332,10772,-63.81,-63.91,0.1,2011-03-11 14:57:40
