,index,observed,astoro,deviation,datetime
0,10440,4376.7,4380.64,-3.94,2011-03-11 14:30:00
1,10441,4376.6,4380.65,-4.05,2011-03-11 14:30:05
2,10442,4376.6,4380.67,-4.07,2011-03-11 14:30:10
3,10443,4376.6,4380.69,-4.09,2011-03-11 14:30:15
4,10444,4376.5,4380.7,-4.2,2011-03-11 14:30:20
5,10445,4376.4,4380.72,-4.32,2011-03-11 14:30:25
6,10446,4376.3,4380.73,-4.43,2011-03-11 14:30:30
7,10447,4376.3,4380.75,-4.45,2011-03-11 14:30:35
8,10448,4376.2,4380.76,-4.56,2011-03-11 14:30:40
9,10449,4376.3,4380.78,-4.48,2011-03-11 14:30:45
10,10450,4376.2,4380.79,-4.59,2011-03-11 14:30:50
11,10451,4376.1,4380.81,-4.71,2011-03-11 14:30:55
12,10452,4376.1,4380.83,-4.73,2011-03-11 14:31:00
13,10453,4376.0,4380.84,-4.84,2011-03-11 14:31:05
14,10454,4376.0,4380.86,-4.86,2011-03-11 14:31:10
15,10455,4376.0,4380.87,-4.87,2011-03-11 14:31:15
16,10456,4376.0,4380.89,-4.89,2011-03-11 14:31:20
17,10457,4376.1,4380.9,-4.8,2011-03-11 14:31:25
18,10458,4376.3,4380.92,-4.62,2011-03-11 14:31:30
19,10459,4376.3,4380.94,-4.64,2011-03-11 14:31:35
20,10460,4376.5,4380.95,-4.45,2011-03-11 14:31:40
21,10461,4376.6,4380.97,-4.37,2011-03-11 14:31:45
22,10462,4376.9,4380.98,-4.08,2011-03-11 14:31:50
23,10463,4377.0,4381.0,-4.0,2011-03-11 14:31:55
24,10464,4377.1,4381.01,-3.91,2011-03-11 14:32:00
25,10465,4377.4,4381.03,-3.63,2011-03-11 14:32:05
26,10466,4377.5,4381.05,-3.55,2011-03-11 14:32:10
27,10467,4377.7,4381.06,-3.36,2011-03-11 14:32:15
28,10468,4377.7,4381.08,-3.38,2011-03-11 14:32:20
29,10469,4377.8,4381.09,-3.29,2011-03-11 14:32:25
30,10470,4377.8,4381.11,-3.31,2011-03-11 14:32:30
31,10471,4378.0,4381.13,-3.13,2011-03-11 14:32:35
32,10472,4377.9,4381.14,-3.24,2011-03-11 14:32:40
33,10473,4378.0,4381.16,-3.16,2011-03-11 14:32:45
34,10474,4377.9,4381.17,-3.27,2011-03-11 14:32:50
35,10475,4377.9,4381.19,-3.29,2011-03-11 14:32:55
36,10476,4377.9,4381.21,-3.31,2011-03-11 14:33:00
37,10477,4377.9,4381.22,-3.32,2011-03-11 14:33:05
38,10478,4377.9,4381.24,-3.34,2011-03-11 14:33:10
39,10479,4377.9,4381.25,-3.35,2011-03-11 14:33:15
40,10480,4378.0,4381.27,-3.27,2011-03-11 14:33:20
41,10481,4378.1,4381.29,-3.19,2011-03-11 14:33:25
42,10482,4378.2,4381.3,-3.1,2011-03-11 14:33:30
43,10483,4378.4,4381.32,-2.92,2011-03-11 14:33:35
44,10484,4378.5,4381.33,-2.83,2011-03-11 14:33:40
45,10485,4378.6,4381.35,-2.75,2011-03-11 14:33:45
46,10486,4378.6,4381.37,-2.77,2011-03-11 14:33:50
47,10487,4378.6,4381.38,-2.78,2011-03-11 14:33:55
48,10488,4378.7,4381.4,-2.7,2011-03-11 14:34:00
49,10489,4378.5,4381.41,-2.91,2011-03-11 14:34:05
50,10490,4378.4,4381.43,-3.03,2011-03-11 14:34:10
51,10491,4378.3,4381.45,-3.15,2011-03-11 14:34:15
52,10492,4378.1,4381.46,-3.36,2011-03-11 14:34:20
53,10493,4377.9,4381.48,-3.58,2011-03-11 14:34:25
54,10494,4377.7,4381.5,-3.8,2011-03-11 14:34:30
55,10495,4377.5,4381.51,-4.01,2011-03-11 14:34:35
56,10496,4377.4,4381.53,-4.13,2011-03-11 14:34:40
57,10497,4377.1,4381.54,-4.44,2011-03-11 14:34:45
58,10498,4377.0,4381.56,-4.56,2011-03-11 14:34:50
59,10499,4376.9,4381.58,-4.68,2011-03-11 14:34:55
60,10500,4376.8,4381.59,-4.79,2011-03-11 14:35:00
61,10501,4376.8,4381.61,-4.81,2011-03-11 14:35:05
