,index,observed,astoro,deviation,datetime
0,10800,-81.2,-82.04,0.84,2011-03-11 15:00:00
1,10801,-81.22,-82.04,0.82,2011-03-11 15:00:05
2,10802,-81.25,-82.05,0.8,2011-03-11 15:00:10
3,10803,-81.3,-82.05,0.75,2011-03-11 15:00:15
4,10804,-81.35,-82.06,0.71,2011-03-11 15:00:20
5,10805,-81.39,-82.06,0.67,2011-03-11 15:00:25
6,10806,-81.4,-82.06,0.66,2011-03-11 15:00:30
7,10807,-81.39,-82.07,0.68,2011-03-11 15:00:35
8,10808,-81.37,-82.07,0.7,2011-03-11 15:00:40
9,10809,-81.33,-82.07,0.74,2011-03-11 15:00:45
10,10810,-81.27,-82.08,0.81,2011-03-11 15:00:50
11,10811,-81.21,-82.08,0.87,2011-03-11 15:00:55
12,10812,-81.13,-82.09,0.96,2011-03-11 15:01:00
13,10813,-81.05,-82.09,1.04,2011-03-11 15:01:05
14,10814,-80.96,-82.09,1.13,2011-03-11 15:01:10
15,10815,-80.88,-82.1,1.22,2011-03-11 15:01:15
16,10816,-80.81,-82.1,1.29,2011-03-11 15:01:20
17,10817,-80.76,-82.1,1.34,2011-03-11 15:01:25
18,10818,-80.72,-82.11,1.39,2011-03-11 15:01:30
19,10819,-80.7,-82.11,1.41,2011-03-11 15:01:35
20,10820,-80.68,-82.11,1.43,2011-03-11 15:01:40
21,10821,-80.68,-82.12,1.44,2011-03-11 15:01:45
22,10822,-80.69,-82.12,1.43,2011-03-11 15:01:50
23,10823,-80.7,-82.12,1.42,2011-03-11 15:01:55
24,10824,-80.71,-82.13,1.42,2011-03-11 15:02:00
25,10825,-80.73,-82.13,1.4,2011-03-11 15:02:05
26,10826,-80.76,-82.13,1.37,2011-03-11 15:02:10
27,10827,-80.79,-82.14,1.35,2011-03-11 15:02:15
28,10828,-80.79,-82.14,1.35,2011-03-11 15:02:20
29,10829,-80.8,-82.14,1.34,2011-03-11 15:02:25
30,10830,-80.81,-82.15,1.34,2011-03-11 15:02:30
31,10831,-80.83,-82.15,1.32,2011-03-11 15:02:35
32,10832,-80.85,-82.15,1.3,2011-03-11 15:02:40
33,10833,-80.88,-82.15,1.27,2011-03-11 15:02:45
34,10834,-80.93,-82.16,1.23,2011-03-11 15:02:50
35,10835,-80.97,-82.16,1.19,2011-03-11 15:02:55
36,10836,-81.02,-82.16,1.14,2011-03-11 15:03:00
37,10837,-81.08,-82.16,1.08,2011-03-11 15:03:05
38,10838,-81.13,-82.17,1.04,2011-03-11 15:03:10
39,10839,-81.19,-82.17,0.98,2011-03-11 15:03:15
40,10840,-81.25,-82.17,0.92,2011-03-11 15:03:20
41,10841,-81.31,-82.18,0.87,2011-03-11 15:03:25
42,10842,-81.36,-82.18,0.82,2011-03-11 15:03:30
43,10843,-81.39,-82.18,0.79,2011-03-11 15:03:35
44,10844,-81.4,-82.18,0.78,2011-03-11 15:03:40
45,10845,-81.39,-82.18,0.79,2011-03-11 15:03:45
46,10846,-81.36,-82.19,0.83,2011-03-11 15:03:50
47,10847,-81.32,-82.19,0.87,2011-03-11 15:03:55
48,10848,-81.26,-82.19,0.93,2011-03-11 15:04:00
49,10849,-81.21,-82.19,0.98,2011-03-11 15:04:05
50,10850,-81.13,-82.2,1.07,2011-03-11 15:04:10
51,10851,-81.05,-82.2,1.15,2011-03-11 15:04:15
52,10852,-80.96,-82.2,1.24,2011-03-11 15:04:20
53,10853,-80.89,-82.2,1.31,2011-03-11 15:04:25
54,10854,-80.83,-82.2,1.37,2011-03-11 15:04:30
55,10855,-80.78,-82.21,1.43,2011-03-11 15:04:35
56,10856,-80.76,-82.21,1.45,2011-03-11 15:04:40
57,10857,-80.74,-82.21,1.47,2011-03-11 15:04:45
58,10858,-80.74,-82.21,1.47,2011-03-11 15:04:50
59,10859,-80.76,-82.21,1.45,2011-03-11 15:04:55
60,10860,-80.79,-82.22,1.43,2011-03-11 15:05:00
61,10861,-80.83,-82.22,1.39,2011-03-11 15:05:05
62,10862,-80.88,-82.22,1.34,2011-03-11 15:05:10
63,10863,-80.93,-82.22,1.29,2011-03-11 15:05:15
64,10864,-80.99,-82.22,1.23,2011-03-11 15:05:20
65,10865,-81.06,-82.22,1.16,2011-03-11 15:05:25
66,10866,-81.11,-82.23,1.12,2011-03-11 15:05:30
67,10867,-81.16,-82.23,1.07,2011-03-11 15:05:35
68,10868,-81.18,-82.23,1.05,2011-03-11 15:05:40
69,10869,-81.2,-82.23,1.03,2011-03-11 15:05:45
70,10870,-81.22,-82.23,1.01,2011-03-11 15:05:50
71,10871,-81.22,-82.23,1.01,2011-03-11 15:05:55
72,10872,-81.22,-82.23,1.01,2011-03-11 15:06:00
73,10873,-81.21,-82.24,1.03,2011-03-11 15:06:05
74,10874,-81.18,-82.24,1.06,2011-03-11 15:06:10
75,10875,-81.15,-82.24,1.09,2011-03-11 15:06:15
76,10876,-81.11,-82.24,1.13,2011-03-11 15:06:20
77,10877,-81.08,-82.24,1.16,2011-03-11 15:06:25
78,10878,-81.05,-82.24,1.19,2011-03-11 15:06:30
79,10879,-81.04,-82.24,1.2,2011-03-11 15:06:35
80,10880,-81.02,-82.24,1.22,2011-03-11 15:06:40
81,10881,-81.02,-82.24,1.22,2011-03-11 15:06:45
82,10882,-81.02,-82.25,1.23,2011-03-11 15:06:50
83,10883,-81.02,-82.25,1.23,2011-03-11 15:06:55
84,10884,-81.01,-82.25,1.24,2011-03-11 15:07:00
85,10885,-81.0,-82.25,1.25,2011-03-11 15:07:05
86,10886,-80.99,-82.25,1.26,2011-03-11 15:07:10
87,10887,-80.97,-82.25,1.28,2011-03-11 15:07:15
88,10888,-80.96,-82.25,1.29,2011-03-11 15:07:20
89,10889,-80.94,-82.25,1.31,2011-03-11 15:07:25
90,10890,-80.89,-82.25,1.36,2011-03-11 15:07:30
91,10891,-80.84,-82.25,1.41,2011-03-11 15:07:35
92,10892,-80.79,-82.25,1.46,2011-03-11 15:07:40
93,10893,-80.75,-82.25,1.5,2011-03-11 15:07:45
94,10894,-80.72,-82.25,1.53,2011-03-11 15:07:50
95,10895,-80.7,-82.25,1.55,2011-03-11 15:07:55
96,10896,-80.69,-82.25,1.56,2011-03-11 15:08:00
97,10897,-80.68,-82.25,1.57,2011-03-11 15:08:05
98,10898,-80.69,-82.26,1.57,2011-03-11 15:08:10
99,10899,-80.71,-82.26,1.55,2011-03-11 15:08:15
100,10900,-80.71,-82.26,1.55,2011-03-11 15:08:20
101,10901,-80.72,-82.26,1.54,2011-03-11 15:08:25
102,10902,-80.75,-82.26,1.51,2011-03-11 15:08:30
103,10903,-80.77,-82.26,1.49,2011-03-11 15:08:35
104,10904,-80.79,-82.26,1.47,2011-03-11 15:08:40
105,10905,-80.8,-82.26,1.46,2011-03-11 15:08:45
106,10906,-80.81,-82.26,1.45,2011-03-11 15:08:50
107,10907,-80.8,-82.26,1.46,2011-03-11 15:08:55
108,10908,-80.79,-82.26,1.47,2011-03-11 15:09:00
109,10909,-80.78,-82.26,1.48,2011-03-11 15:09:05
110,10910,-80.76,-82.26,1.5,2011-03-11 15:09:10
111,10911,-80.75,-82.26,1.51,2011-03-11 15:09:15
112,10912,-80.72,-82.26,1.54,2011-03-11 15:09:20
113,10913,-80.68,-82.26,1.58,2011-03-11 15:09:25
114,10914,-80.64,-82.25,1.61,2011-03-11 15:09:30
115,10915,-80.59,-82.25,1.66,2011-03-11 15:09:35
116,10916,-80.55,-82.25,1.7,2011-03-11 15:09:40
117,10917,-80.5,-82.25,1.75,2011-03-11 15:09:45
118,10918,-80.45,-82.25,1.8,2011-03-11 15:09:50
119,10919,-80.39,-82.25,1.86,2011-03-11 15:09:55
120,10920,-80.35,-82.25,1.9,2011-03-11 15:10:00
121,10921,-80.32,-82.25,1.93,2011-03-11 15:10:05
122,10922,-80.3,-82.25,1.95,2011-03-11 15:10:10
123,10923,-80.28,-82.25,1.97,2011-03-11 15:10:15
124,10924,-80.28,-82.25,1.97,2011-03-11 15:10:20
125,10925,-80.29,-82.25,1.96,2011-03-11 15:10:25
126,10926,-80.32,-82.25,1.93,2011-03-11 15:10:30
127,10927,-80.36,-82.25,1.89,2011-03-11 15:10:35
128,10928,-80.41,-82.25,1.84,2011-03-11 15:10:40
129,10929,-80.46,-82.25,1.79,2011-03-11 15:10:45
130,10930,-80.52,-82.24,1.72,2011-03-11 15:10:50
131,10931,-80.57,-82.24,1.67,2011-03-11 15:10:55
132,10932,-80.62,-82.24,1.62,2011-03-11 15:11:00
133,10933,-80.67,-82.24,1.57,2011-03-11 15:11:05
134,10934,-80.71,-82.24,1.53,2011-03-11 15:11:10
135,10935,-80.73,-82.24,1.51,2011-03-11 15:11:15
136,10936,-80.74,-82.24,1.5,2011-03-11 15:11:20
137,10937,-80.74,-82.24,1.5,2011-03-11 15:11:25
138,10938,-80.74,-82.24,1.5,2011-03-11 15:11:30
139,10939,-80.75,-82.23,1.48,2011-03-11 15:11:35
140,10940,-80.75,-82.23,1.48,2011-03-11 15:11:40
141,10941,-80.74,-82.23,1.49,2011-03-11 15:11:45
142,10942,-80.73,-82.23,1.5,2011-03-11 15:11:50
143,10943,-80.74,-82.23,1.49,2011-03-11 15:11:55
144,10944,-80.75,-82.23,1.48,2011-03-11 15:12:00
145,10945,-80.77,-82.23,1.46,2011-03-11 15:12:05
146,10946,-80.8,-82.22,1.42,2011-03-11 15:12:10
