,index,observed,astoro,deviation,datetime
0,10440,-37.55,-30.7,-6.85,2011-03-11 14:30:00
1,10441,-37.64,-30.67,-6.97,2011-03-11 14:30:05
2,10442,-37.66,-30.65,-7.01,2011-03-11 14:30:10
3,10443,-37.64,-30.63,-7.01,2011-03-11 14:30:15
4,10444,-37.61,-30.6,-7.01,2011-03-11 14:30:20
5,10445,-37.56,-30.58,-6.98,2011-03-11 14:30:25
6,10446,-37.46,-30.56,-6.9,2011-03-11 14:30:30
7,10447,-37.33,-30.53,-6.8,2011-03-11 14:30:35
8,10448,-37.16,-30.51,-6.65,2011-03-11 14:30:40
9,10449,-36.97,-30.48,-6.49,2011-03-11 14:30:45
10,10450,-36.78,-30.46,-6.32,2011-03-11 14:30:50
11,10451,-36.58,-30.44,-6.14,2011-03-11 14:30:55
12,10452,-36.35,-30.41,-5.94,2011-03-11 14:31:00
13,10453,-36.12,-30.39,-5.73,2011-03-11 14:31:05
14,10454,-35.91,-30.37,-5.54,2011-03-11 14:31:10
15,10455,-35.72,-30.34,-5.38,2011-03-11 14:31:15
16,10456,-35.54,-30.32,-5.22,2011-03-11 14:31:20
17,10457,-35.41,-30.29,-5.12,2011-03-11 14:31:25
18,10458,-35.32,-30.27,-5.05,2011-03-11 14:31:30
19,10459,-35.26,-30.25,-5.01,2011-03-11 14:31:35
20,10460,-35.23,-30.22,-5.01,2011-03-11 14:31:40
21,10461,-35.22,-30.2,-5.02,2011-03-11 14:31:45
22,10462,-35.24,-30.18,-5.06,2011-03-11 14:31:50
23,10463,-35.27,-30.15,-5.12,2011-03-11 14:31:55
24,10464,-35.29,-30.13,-5.16,2011-03-11 14:32:00
25,10465,-35.3,-30.1,-5.2,2011-03-11 14:32:05
26,10466,-35.31,-30.08,-5.23,2011-03-11 14:32:10
27,10467,-35.32,-30.06,-5.26,2011-03-11 14:32:15
28,10468,-35.34,-30.03,-5.31,2011-03-11 14:32:20
29,10469,-35.35,-30.01,-5.34,2011-03-11 14:32:25
30,10470,-35.34,-29.99,-5.35,2011-03-11 14:32:30
31,10471,-35.33,-29.96,-5.37,2011-03-11 14:32:35
32,10472,-35.33,-29.94,-5.39,2011-03-11 14:32:40
33,10473,-35.35,-29.91,-5.44,2011-03-11 14:32:45
34,10474,-35.38,-29.89,-5.49,2011-03-11 14:32:50
35,10475,-35.39,-29.87,-5.52,2011-03-11 14:32:55
36,10476,-35.39,-29.84,-5.55,2011-03-11 14:33:00
37,10477,-35.4,-29.82,-5.58,2011-03-11 14:33:05
38,10478,-35.4,-29.8,-5.6,2011-03-11 14:33:10
39,10479,-35.38,-29.77,-5.61,2011-03-11 14:33:15
40,10480,-35.35,-29.75,-5.6,2011-03-11 14:33:20
41,10481,-35.28,-29.72,-5.56,2011-03-11 14:33:25
42,10482,-35.2,-29.7,-5.5,2011-03-11 14:33:30
43,10483,-35.1,-29.68,-5.42,2011-03-11 14:33:35
44,10484,-35.0,-29.65,-5.35,2011-03-11 14:33:40
45,10485,-34.9,-29.63,-5.27,2011-03-11 14:33:45
46,10486,-34.8,-29.61,-5.19,2011-03-11 14:33:50
47,10487,-34.68,-29.58,-5.1,2011-03-11 14:33:55
48,10488,-34.56,-29.56,-5.0,2011-03-11 14:34:00
49,10489,-34.45,-29.53,-4.92,2011-03-11 14:34:05
50,10490,-34.34,-29.51,-4.83,2011-03-11 14:34:10
51,10491,-34.24,-29.49,-4.75,2011-03-11 14:34:15
52,10492,-34.18,-29.46,-4.72,2011-03-11 14:34:20
53,10493,-34.13,-29.44,-4.69,2011-03-11 14:34:25
54,10494,-34.07,-29.42,-4.65,2011-03-11 14:34:30
55,10495,-34.01,-29.39,-4.62,2011-03-11 14:34:35
56,10496,-33.97,-29.37,-4.6,2011-03-11 14:34:40
57,10497,-33.94,-29.35,-4.59,2011-03-11 14:34:45
58,10498,-33.9,-29.32,-4.58,2011-03-11 14:34:50
59,10499,-33.85,-29.3,-4.55,2011-03-11 14:34:55
60,10500,-33.79,-29.27,-4.52,2011-03-11 14:35:00
61,10501,-33.72,-29.25,-4.47,2011-03-11 14:35:05
62,10502,-33.65,-29.23,-4.42,2011-03-11 14:35:10
63,10503,-33.55,-29.2,-4.35,2011-03-11 14:35:15
64,10504,-33.45,-29.18,-4.27,2011-03-11 14:35:20
65,10505,-33.34,-29.16,-4.18,2011-03-11 14:35:25
66,10506,-33.24,-29.13,-4.11,2011-03-11 14:35:30
67,10507,-33.17,-29.11,-4.06,2011-03-11 14:35:35
68,10508,-33.11,-29.09,-4.02,2011-03-11 14:35:40
69,10509,-33.07,-29.06,-4.01,2011-03-11 14:35:45
70,10510,-33.05,-29.04,-4.01,2011-03-11 14:35:50
71,10511,-33.05,-29.01,-4.04,2011-03-11 14:35:55
72,10512,-33.08,-28.99,-4.09,2011-03-11 14:36:00
73,10513,-33.12,-28.97,-4.15,2011-03-11 14:36:05
74,10514,-33.17,-28.94,-4.23,2011-03-11 14:36:10
75,10515,-33.22,-28.92,-4.3,2011-03-11 14:36:15
76,10516,-33.24,-28.9,-4.34,2011-03-11 14:36:20
77,10517,-33.23,-28.87,-4.36,2011-03-11 14:36:25
78,10518,-33.19,-28.85,-4.34,2011-03-11 14:36:30
79,10519,-33.15,-28.83,-4.32,2011-03-11 14:36:35
80,10520,-33.09,-28.8,-4.29,2011-03-11 14:36:40
81,10521,-33.01,-28.78,-4.23,2011-03-11 14:36:45
82,10522,-32.92,-28.75,-4.17,2011-03-11 14:36:50
83,10523,-32.83,-28.73,-4.1,2011-03-11 14:36:55
84,10524,-32.75,-28.71,-4.04,2011-03-11 14:37:00
85,10525,-32.69,-28.68,-4.01,2011-03-11 14:37:05
86,10526,-32.68,-28.66,-4.02,2011-03-11 14:37:10
87,10527,-32.69,-28.64,-4.05,2011-03-11 14:37:15
88,10528,-32.71,-28.61,-4.1,2011-03-11 14:37:20
89,10529,-32.75,-28.59,-4.16,2011-03-11 14:37:25
90,10530,-32.8,-28.57,-4.23,2011-03-11 14:37:30
91,10531,-32.86,-28.54,-4.32,2011-03-11 14:37:35
92,10532,-32.92,-28.52,-4.4,2011-03-11 14:37:40
93,10533,-32.96,-28.5,-4.46,2011-03-11 14:37:45
94,10534,-32.98,-28.47,-4.51,2011-03-11 14:37:50
95,10535,-32.98,-28.45,-4.53,2011-03-11 14:37:55
96,10536,-32.98,-28.42,-4.56,2011-03-11 14:38:00
97,10537,-32.96,-28.4,-4.56,2011-03-11 14:38:05
98,10538,-32.93,-28.38,-4.55,2011-03-11 14:38:10
99,10539,-32.86,-28.35,-4.51,2011-03-11 14:38:15
100,10540,-32.79,-28.33,-4.46,2011-03-11 14:38:20
101,10541,-32.74,-28.31,-4.43,2011-03-11 14:38:25
102,10542,-32.71,-28.28,-4.43,2011-03-11 14:38:30
103,10543,-32.67,-28.26,-4.41,2011-03-11 14:38:35
104,10544,-32.62,-28.24,-4.38,2011-03-11 14:38:40
105,10545,-32.6,-28.21,-4.39,2011-03-11 14:38:45
106,10546,-32.61,-28.19,-4.42,2011-03-11 14:38:50
107,10547,-32.63,-28.17,-4.46,2011-03-11 14:38:55
108,10548,-32.67,-28.14,-4.53,2011-03-11 14:39:00
109,10549,-32.71,-28.12,-4.59,2011-03-11 14:39:05
110,10550,-32.75,-28.1,-4.65,2011-03-11 14:39:10
111,10551,-32.81,-28.07,-4.74,2011-03-11 14:39:15
112,10552,-32.85,-28.05,-4.8,2011-03-11 14:39:20
113,10553,-32.88,-28.03,-4.85,2011-03-11 14:39:25
114,10554,-32.89,-28.0,-4.89,2011-03-11 14:39:30
115,10555,-32.86,-27.98,-4.88,2011-03-11 14:39:35
116,10556,-32.8,-27.95,-4.85,2011-03-11 14:39:40
117,10557,-32.71,-27.93,-4.78,2011-03-11 14:39:45
118,10558,-32.59,-27.91,-4.68,2011-03-11 14:39:50
119,10559,-32.45,-27.88,-4.57,2011-03-11 14:39:55
120,10560,-32.3,-27.86,-4.44,2011-03-11 14:40:00
121,10561,-32.15,-27.84,-4.31,2011-03-11 14:40:05
122,10562,-32.0,-27.81,-4.19,2011-03-11 14:40:10
123,10563,-31.87,-27.79,-4.08,2011-03-11 14:40:15
124,10564,-31.78,-27.77,-4.01,2011-03-11 14:40:20
125,10565,-31.72,-27.74,-3.98,2011-03-11 14:40:25
126,10566,-31.68,-27.72,-3.96,2011-03-11 14:40:30
127,10567,-31.67,-27.7,-3.97,2011-03-11 14:40:35
128,10568,-31.7,-27.67,-4.03,2011-03-11 14:40:40
129,10569,-31.76,-27.65,-4.11,2011-03-11 14:40:45
130,10570,-31.83,-27.63,-4.2,2011-03-11 14:40:50
131,10571,-31.88,-27.6,-4.28,2011-03-11 14:40:55
132,10572,-31.92,-27.58,-4.34,2011-03-11 14:41:00
133,10573,-31.95,-27.56,-4.39,2011-03-11 14:41:05
134,10574,-31.99,-27.53,-4.46,2011-03-11 14:41:10
135,10575,-32.01,-27.51,-4.5,2011-03-11 14:41:15
136,10576,-32.0,-27.49,-4.51,2011-03-11 14:41:20
137,10577,-32.0,-27.46,-4.54,2011-03-11 14:41:25
138,10578,-32.0,-27.44,-4.56,2011-03-11 14:41:30
139,10579,-32.0,-27.42,-4.58,2011-03-11 14:41:35
140,10580,-32.01,-27.39,-4.62,2011-03-11 14:41:40
141,10581,-32.04,-27.37,-4.67,2011-03-11 14:41:45
142,10582,-32.07,-27.35,-4.72,2011-03-11 14:41:50
143,10583,-32.11,-27.32,-4.79,2011-03-11 14:41:55
144,10584,-32.17,-27.3,-4.87,2011-03-11 14:42:00
145,10585,-32.24,-27.28,-4.96,2011-03-11 14:42:05
146,10586,-32.31,-27.25,-5.06,2011-03-11 14:42:10
147,10587,-32.37,-27.23,-5.14,2011-03-11 14:42:15
148,10588,-32.41,-27.21,-5.2,2011-03-11 14:42:20
149,10589,-32.45,-27.19,-5.26,2011-03-11 14:42:25
150,10590,-32.47,-27.16,-5.31,2011-03-11 14:42:30
151,10591,-32.45,-27.14,-5.31,2011-03-11 14:42:35
152,10592,-32.39,-27.12,-5.27,2011-03-11 14:42:40
153,10593,-32.32,-27.09,-5.23,2011-03-11 14:42:45
154,10594,-32.25,-27.07,-5.18,2011-03-11 14:42:50
155,10595,-32.15,-27.05,-5.1,2011-03-11 14:42:55
156,10596,-32.04,-27.02,-5.02,2011-03-11 14:43:00
157,10597,-31.93,-27.0,-4.93,2011-03-11 14:43:05
158,10598,-31.82,-26.98,-4.84,2011-03-11 14:43:10
159,10599,-31.74,-26.95,-4.79,2011-03-11 14:43:15
160,10600,-31.68,-26.93,-4.75,2011-03-11 14:43:20
161,10601,-31.64,-26.91,-4.73,2011-03-11 14:43:25
162,10602,-31.63,-26.88,-4.75,2011-03-11 14:43:30
163,10603,-31.63,-26.86,-4.77,2011-03-11 14:43:35
164,10604,-31.65,-26.84,-4.81,2011-03-11 14:43:40
165,10605,-31.7,-26.81,-4.89,2011-03-11 14:43:45
166,10606,-31.76,-26.79,-4.97,2011-03-11 14:43:50
167,10607,-31.81,-26.77,-5.04,2011-03-11 14:43:55
168,10608,-31.84,-26.75,-5.09,2011-03-11 14:44:00
169,10609,-31.85,-26.72,-5.13,2011-03-11 14:44:05
170,10610,-31.86,-26.7,-5.16,2011-03-11 14:44:10
171,10611,-31.84,-26.68,-5.16,2011-03-11 14:44:15
172,10612,-31.79,-26.65,-5.14,2011-03-11 14:44:20
173,10613,-31.73,-26.63,-5.1,2011-03-11 14:44:25
174,10614,-31.63,-26.61,-5.02,2011-03-11 14:44:30
175,10615,-31.5,-26.58,-4.92,2011-03-11 14:44:35
176,10616,-31.36,-26.56,-4.8,2011-03-11 14:44:40
177,10617,-31.25,-26.54,-4.71,2011-03-11 14:44:45
178,10618,-31.14,-26.52,-4.62,2011-03-11 14:44:50
179,10619,-31.02,-26.49,-4.53,2011-03-11 14:44:55
180,10620,-30.91,-26.47,-4.44,2011-03-11 14:45:00
181,10621,-30.82,-26.45,-4.37,2011-03-11 14:45:05
182,10622,-30.77,-26.42,-4.35,2011-03-11 14:45:10
183,10623,-30.75,-26.4,-4.35,2011-03-11 14:45:15
184,10624,-30.74,-26.38,-4.36,2011-03-11 14:45:20
185,10625,-30.74,-26.35,-4.39,2011-03-11 14:45:25
186,10626,-30.74,-26.33,-4.41,2011-03-11 14:45:30
187,10627,-30.77,-26.31,-4.46,2011-03-11 14:45:35
188,10628,-30.83,-26.29,-4.54,2011-03-11 14:45:40
189,10629,-30.87,-26.26,-4.61,2011-03-11 14:45:45
190,10630,-30.88,-26.24,-4.64,2011-03-11 14:45:50
191,10631,-30.87,-26.22,-4.65,2011-03-11 14:45:55
192,10632,-30.88,-26.19,-4.69,2011-03-11 14:46:00
193,10633,-30.89,-26.17,-4.72,2011-03-11 14:46:05
194,10634,-30.89,-26.15,-4.74,2011-03-11 14:46:10
195,10635,-30.88,-26.13,-4.75,2011-03-11 14:46:15
196,10636,-30.87,-26.1,-4.77,2011-03-11 14:46:20
197,10637,-30.89,-26.08,-4.81,2011-03-11 14:46:25
198,10638,-30.9,-26.06,-4.84,2011-03-11 14:46:30
199,10639,-30.93,-26.03,-4.9,2011-03-11 14:46:35
200,10640,-30.95,-26.01,-4.94,2011-03-11 14:46:40
201,10641,-31.0,-25.99,-5.01,2011-03-11 14:46:45
202,10642,-31.05,-25.97,-5.08,2011-03-11 14:46:50
203,10643,-31.09,-25.94,-5.15,2011-03-11 14:46:55
204,10644,-31.14,-25.92,-5.22,2011-03-11 14:47:00
205,10645,-31.17,-25.9,-5.27,2011-03-11 14:47:05
206,10646,-31.16,-25.87,-5.29,2011-03-11 14:47:10
207,10647,-31.12,-25.85,-5.27,2011-03-11 14:47:15
208,10648,-31.07,-25.83,-5.24,2011-03-11 14:47:20
209,10649,-31.0,-25.81,-5.19,2011-03-11 14:47:25
210,10650,-30.92,-25.78,-5.14,2011-03-11 14:47:30
211,10651,-30.81,-25.76,-5.05,2011-03-11 14:47:35
212,10652,-30.67,-25.74,-4.93,2011-03-11 14:47:40
213,10653,-30.53,-25.72,-4.81,2011-03-11 14:47:45
214,10654,-30.43,-25.69,-4.74,2011-03-11 14:47:50
215,10655,-30.34,-25.67,-4.67,2011-03-11 14:47:55
216,10656,-30.26,-25.65,-4.61,2011-03-11 14:48:00
217,10657,-30.19,-25.63,-4.56,2011-03-11 14:48:05
218,10658,-30.16,-25.6,-4.56,2011-03-11 14:48:10
219,10659,-30.16,-25.58,-4.58,2011-03-11 14:48:15
220,10660,-30.19,-25.56,-4.63,2011-03-11 14:48:20
221,10661,-30.24,-25.54,-4.7,2011-03-11 14:48:25
222,10662,-30.29,-25.51,-4.78,2011-03-11 14:48:30
223,10663,-30.35,-25.49,-4.86,2011-03-11 14:48:35
224,10664,-30.4,-25.47,-4.93,2011-03-11 14:48:40
225,10665,-30.47,-25.44,-5.03,2011-03-11 14:48:45
226,10666,-30.54,-25.42,-5.12,2011-03-11 14:48:50
227,10667,-30.6,-25.4,-5.2,2011-03-11 14:48:55
228,10668,-30.63,-25.38,-5.25,2011-03-11 14:49:00
229,10669,-30.64,-25.35,-5.29,2011-03-11 14:49:05
230,10670,-30.63,-25.33,-5.3,2011-03-11 14:49:10
231,10671,-30.63,-25.31,-5.32,2011-03-11 14:49:15
232,10672,-30.61,-25.29,-5.32,2011-03-11 14:49:20
233,10673,-30.57,-25.26,-5.31,2011-03-11 14:49:25
234,10674,-30.49,-25.24,-5.25,2011-03-11 14:49:30
235,10675,-30.38,-25.22,-5.16,2011-03-11 14:49:35
236,10676,-30.25,-25.2,-5.05,2011-03-11 14:49:40
237,10677,-30.11,-25.18,-4.93,2011-03-11 14:49:45
238,10678,-29.94,-25.15,-4.79,2011-03-11 14:49:50
239,10679,-29.74,-25.13,-4.61,2011-03-11 14:49:55
240,10680,-29.56,-25.11,-4.45,2011-03-11 14:50:00
241,10681,-29.38,-25.09,-4.29,2011-03-11 14:50:05
242,10682,-29.22,-25.06,-4.16,2011-03-11 14:50:10
243,10683,-29.07,-25.04,-4.03,2011-03-11 14:50:15
244,10684,-28.92,-25.02,-3.9,2011-03-11 14:50:20
245,10685,-28.82,-25.0,-3.82,2011-03-11 14:50:25
246,10686,-28.75,-24.97,-3.78,2011-03-11 14:50:30
247,10687,-28.71,-24.95,-3.76,2011-03-11 14:50:35
248,10688,-28.68,-24.93,-3.75,2011-03-11 14:50:40
249,10689,-28.66,-24.91,-3.75,2011-03-11 14:50:45
250,10690,-28.65,-24.88,-3.77,2011-03-11 14:50:50
251,10691,-28.62,-24.86,-3.76,2011-03-11 14:50:55
252,10692,-28.59,-24.84,-3.75,2011-03-11 14:51:00
253,10693,-28.58,-24.82,-3.76,2011-03-11 14:51:05
254,10694,-28.56,-24.8,-3.76,2011-03-11 14:51:10
255,10695,-28.56,-24.77,-3.79,2011-03-11 14:51:15
256,10696,-28.57,-24.75,-3.82,2011-03-11 14:51:20
257,10697,-28.59,-24.73,-3.86,2011-03-11 14:51:25
258,10698,-28.65,-24.71,-3.94,2011-03-11 14:51:30
259,10699,-28.71,-24.68,-4.03,2011-03-11 14:51:35
260,10700,-28.78,-24.66,-4.12,2011-03-11 14:51:40
261,10701,-28.88,-24.64,-4.24,2011-03-11 14:51:45
262,10702,-29.0,-24.62,-4.38,2011-03-11 14:51:50
263,10703,-29.14,-24.6,-4.54,2011-03-11 14:51:55
264,10704,-29.26,-24.57,-4.69,2011-03-11 14:52:00
265,10705,-29.34,-24.55,-4.79,2011-03-11 14:52:05
266,10706,-29.39,-24.53,-4.86,2011-03-11 14:52:10
267,10707,-29.41,-24.51,-4.9,2011-03-11 14:52:15
268,10708,-29.43,-24.49,-4.94,2011-03-11 14:52:20
269,10709,-29.44,-24.46,-4.98,2011-03-11 14:52:25
270,10710,-29.39,-24.44,-4.95,2011-03-11 14:52:30
271,10711,-29.3,-24.42,-4.88,2011-03-11 14:52:35
272,10712,-29.22,-24.4,-4.82,2011-03-11 14:52:40
273,10713,-29.14,-24.38,-4.76,2011-03-11 14:52:45
274,10714,-29.05,-24.35,-4.7,2011-03-11 14:52:50
275,10715,-28.96,-24.33,-4.63,2011-03-11 14:52:55
276,10716,-28.89,-24.31,-4.58,2011-03-11 14:53:00
277,10717,-28.87,-24.29,-4.58,2011-03-11 14:53:05
278,10718,-28.88,-24.27,-4.61,2011-03-11 14:53:10
279,10719,-28.9,-24.24,-4.66,2011-03-11 14:53:15
280,10720,-28.95,-24.22,-4.73,2011-03-11 14:53:20
281,10721,-29.03,-24.2,-4.83,2011-03-11 14:53:25
282,10722,-29.14,-24.18,-4.96,2011-03-11 14:53:30
283,10723,-29.25,-24.16,-5.09,2011-03-11 14:53:35
284,10724,-29.36,-24.13,-5.23,2011-03-11 14:53:40
285,10725,-29.48,-24.11,-5.37,2011-03-11 14:53:45
286,10726,-29.57,-24.09,-5.48,2011-03-11 14:53:50
287,10727,-29.62,-24.07,-5.55,2011-03-11 14:53:55
288,10728,-29.63,-24.05,-5.58,2011-03-11 14:54:00
289,10729,-29.6,-24.03,-5.57,2011-03-11 14:54:05
290,10730,-29.54,-24.0,-5.54,2011-03-11 14:54:10
291,10731,-29.45,-23.98,-5.47,2011-03-11 14:54:15
292,10732,-29.31,-23.96,-5.35,2011-03-11 14:54:20
293,10733,-29.13,-23.94,-5.19,2011-03-11 14:54:25
294,10734,-28.93,-23.92,-5.01,2011-03-11 14:54:30
295,10735,-28.73,-23.89,-4.84,2011-03-11 14:54:35
296,10736,-28.53,-23.87,-4.66,2011-03-11 14:54:40
297,10737,-28.32,-23.85,-4.47,2011-03-11 14:54:45
298,10738,-28.1,-23.83,-4.27,2011-03-11 14:54:50
299,10739,-27.9,-23.81,-4.09,2011-03-11 14:54:55
300,10740,-27.73,-23.79,-3.94,2011-03-11 14:55:00
301,10741,-27.58,-23.76,-3.82,2011-03-11 14:55:05
302,10742,-27.43,-23.74,-3.69,2011-03-11 14:55:10
303,10743,-27.32,-23.72,-3.6,2011-03-11 14:55:15
304,10744,-27.25,-23.7,-3.55,2011-03-11 14:55:20
305,10745,-27.2,-23.68,-3.52,2011-03-11 14:55:25
306,10746,-27.18,-23.66,-3.52,2011-03-11 14:55:30
307,10747,-27.19,-23.63,-3.56,2011-03-11 14:55:35
308,10748,-27.23,-23.61,-3.62,2011-03-11 14:55:40
309,10749,-27.28,-23.59,-3.69,2011-03-11 14:55:45
310,10750,-27.32,-23.57,-3.75,2011-03-11 14:55:50
311,10751,-27.39,-23.55,-3.84,2011-03-11 14:55:55
312,10752,-27.46,-23.53,-3.93,2011-03-11 14:56:00
313,10753,-27.53,-23.51,-4.02,2011-03-11 14:56:05
314,10754,-27.57,-23.48,-4.09,2011-03-11 14:56:10
315,10755,-27.59,-23.46,-4.13,2011-03-11 14:56:15
316,10756,-27.61,-23.44,-4.17,2011-03-11 14:56:20
317,10757,-27.64,-23.42,-4.22,2011-03-11 14:56:25
318,10758,-27.67,-23.4,-4.27,2011-03-11 14:56:30
319,10759,-27.68,-23.38,-4.3,2011-03-11 14:56:35
320,10760,-27.7,-23.36,-4.34,2011-03-11 14:56:40
321,10761,-27.73,-23.33,-4.4,2011-03-11 14:56:45
322,10762,-27.75,-23.31,-4.44,2011-03-11 14:56:50
323,10763,-27.77,-23.29,-4.48,2011-03-11 14:56:55
324,10764,-27.8,-23.27,-4.53,2011-03-11 14:57:00
325,10765,-27.83,-23.25,-4.58,2011-03-11 14:57:05
326,10766,-27.85,-23.23,-4.62,2011-03-11 14:57:10
327,10767,-27.85,-23.21,-4.64,2011-03-11 14:57:15
328,10768,-27.83,-23.19,-4.64,2011-03-11 14:57:20
329,10769,-27.78,-23.16,-4.62,2011-03-11 14:57:25
330,10770,-27.73,-23.14,-4.59,2011-03-11 14:57:30
331,10771,-27.7,-23.12,-4.58,2011-03-11 14:57:35
332,10772,-27.64,-23.1,-4.54,2011-03-11 14:57:40
333,10773,-27.56,-23.08,-4.48,2011-03-11 14:57:45
334,10774,-27.47,-23.06,-4.41,2011-03-11 14:57:50
335,10775,-27.42,-23.04,-4.38,2011-03-11 14:57:55
336,10776,-27.39,-23.02,-4.37,2011-03-11 14:58:00
337,10777,-27.37,-22.99,-4.38,2011-03-11 14:58:05
338,10778,-27.33,-22.97,-4.36,2011-03-11 14:58:10
339,10779,-27.32,-22.95,-4.37,2011-03-11 14:58:15
340,10780,-27.34,-22.93,-4.41,2011-03-11 14:58:20
341,10781,-27.37,-22.91,-4.46,2011-03-11 14:58:25
342,10782,-27.4,-22.89,-4.51,2011-03-11 14:58:30
343,10783,-27.45,-22.87,-4.58,2011-03-11 14:58:35
344,10784,-27.52,-22.85,-4.67,2011-03-11 14:58:40
345,10785,-27.59,-22.83,-4.76,2011-03-11 14:58:45
346,10786,-27.68,-22.8,-4.88,2011-03-11 14:58:50
347,10787,-27.76,-22.78,-4.98,2011-03-11 14:58:55
348,10788,-27.87,-22.76,-5.11,2011-03-11 14:59:00
349,10789,-27.97,-22.74,-5.23,2011-03-11 14:59:05
350,10790,-28.08,-22.72,-5.36,2011-03-11 14:59:10
351,10791,-28.18,-22.7,-5.48,2011-03-11 14:59:15
352,10792,-28.27,-22.68,-5.59,2011-03-11 14:59:20
353,10793,-28.36,-22.66,-5.7,2011-03-11 14:59:25
354,10794,-28.44,-22.64,-5.8,2011-03-11 14:59:30
355,10795,-28.49,-22.62,-5.87,2011-03-11 14:59:35
356,10796,-28.5,-22.59,-5.91,2011-03-11 14:59:40
357,10797,-28.46,-22.57,-5.89,2011-03-11 14:59:45
358,10798,-28.4,-22.55,-5.85,2011-03-11 14:59:50
359,10799,-28.33,-22.53,-5.8,2011-03-11 14:59:55
360,10800,-28.23,-22.51,-5.72,2011-03-11 15:00:00
361,10801,-28.1,-22.49,-5.61,2011-03-11 15:00:05
362,10802,-27.95,-22.47,-5.48,2011-03-11 15:00:10
363,10803,-27.79,-22.45,-5.34,2011-03-11 15:00:15
364,10804,-27.62,-22.43,-5.19,2011-03-11 15:00:20
365,10805,-27.46,-22.41,-5.05,2011-03-11 15:00:25
366,10806,-27.31,-22.39,-4.92,2011-03-11 15:00:30
367,10807,-27.16,-22.37,-4.79,2011-03-11 15:00:35
368,10808,-27.02,-22.35,-4.67,2011-03-11 15:00:40
369,10809,-26.89,-22.32,-4.57,2011-03-11 15:00:45
370,10810,-26.78,-22.3,-4.48,2011-03-11 15:00:50
371,10811,-26.68,-22.28,-4.4,2011-03-11 15:00:55
372,10812,-26.59,-22.26,-4.33,2011-03-11 15:01:00
373,10813,-26.5,-22.24,-4.26,2011-03-11 15:01:05
374,10814,-26.44,-22.22,-4.22,2011-03-11 15:01:10
375,10815,-26.4,-22.2,-4.2,2011-03-11 15:01:15
376,10816,-26.38,-22.18,-4.2,2011-03-11 15:01:20
377,10817,-26.38,-22.16,-4.22,2011-03-11 15:01:25
378,10818,-26.42,-22.14,-4.28,2011-03-11 15:01:30
379,10819,-26.47,-22.12,-4.35,2011-03-11 15:01:35
380,10820,-26.54,-22.1,-4.44,2011-03-11 15:01:40
381,10821,-26.61,-22.08,-4.53,2011-03-11 15:01:45
382,10822,-26.71,-22.06,-4.65,2011-03-11 15:01:50
383,10823,-26.82,-22.04,-4.78,2011-03-11 15:01:55
384,10824,-26.92,-22.02,-4.9,2011-03-11 15:02:00
385,10825,-27.0,-22.0,-5.0,2011-03-11 15:02:05
386,10826,-27.05,-21.97,-5.08,2011-03-11 15:02:10
387,10827,-27.09,-21.95,-5.14,2011-03-11 15:02:15
388,10828,-27.1,-21.93,-5.17,2011-03-11 15:02:20
389,10829,-27.07,-21.91,-5.16,2011-03-11 15:02:25
390,10830,-27.01,-21.89,-5.12,2011-03-11 15:02:30
391,10831,-26.94,-21.87,-5.07,2011-03-11 15:02:35
392,10832,-26.86,-21.85,-5.01,2011-03-11 15:02:40
393,10833,-26.79,-21.83,-4.96,2011-03-11 15:02:45
394,10834,-26.72,-21.81,-4.91,2011-03-11 15:02:50
395,10835,-26.65,-21.79,-4.86,2011-03-11 15:02:55
396,10836,-26.6,-21.77,-4.83,2011-03-11 15:03:00
397,10837,-26.58,-21.75,-4.83,2011-03-11 15:03:05
398,10838,-26.58,-21.73,-4.85,2011-03-11 15:03:10
399,10839,-26.6,-21.71,-4.89,2011-03-11 15:03:15
400,10840,-26.63,-21.69,-4.94,2011-03-11 15:03:20
401,10841,-26.7,-21.67,-5.03,2011-03-11 15:03:25
402,10842,-26.78,-21.65,-5.13,2011-03-11 15:03:30
403,10843,-26.83,-21.63,-5.2,2011-03-11 15:03:35
404,10844,-26.87,-21.61,-5.26,2011-03-11 15:03:40
405,10845,-26.9,-21.59,-5.31,2011-03-11 15:03:45
406,10846,-26.93,-21.57,-5.36,2011-03-11 15:03:50
407,10847,-26.91,-21.55,-5.36,2011-03-11 15:03:55
