,index,observed,astoro,deviation,datetime
0,10800,-51.28,-49.5,-1.7800000000000011,2011-03-11 15:00:00
1,10801,-51.1,-49.49,-1.6099999999999994,2011-03-11 15:00:05
2,10802,-50.95,-49.48,-1.470000000000006,2011-03-11 15:00:10
3,10803,-50.85,-49.47,-1.3800000000000026,2011-03-11 15:00:15
4,10804,-50.79,-49.47,-1.3200000000000003,2011-03-11 15:00:20
5,10805,-50.77,-49.46,-1.3100000000000023,2011-03-11 15:00:25
6,10806,-50.79,-49.45,-1.3399999999999963,2011-03-11 15:00:30
7,10807,-50.87,-49.44,-1.4299999999999997,2011-03-11 15:00:35
8,10808,-51.01,-49.44,-1.5700000000000003,2011-03-11 15:00:40
9,10809,-51.19,-49.43,-1.759999999999998,2011-03-11 15:00:45
10,10810,-51.4,-49.42,-1.9799999999999969,2011-03-11 15:00:50
11,10811,-51.65,-49.41,-2.240000000000002,2011-03-11 15:00:55
12,10812,-51.92,-49.41,-2.510000000000005,2011-03-11 15:01:00
13,10813,-52.2,-49.4,-2.8000000000000043,2011-03-11 15:01:05
14,10814,-52.46,-49.39,-3.0700000000000003,2011-03-11 15:01:10
15,10815,-52.72,-49.38,-3.3399999999999963,2011-03-11 15:01:15
16,10816,-52.96,-49.38,-3.5799999999999983,2011-03-11 15:01:20
17,10817,-53.16,-49.37,-3.789999999999999,2011-03-11 15:01:25
18,10818,-53.29,-49.36,-3.9299999999999997,2011-03-11 15:01:30
19,10819,-53.34,-49.35,-3.990000000000002,2011-03-11 15:01:35
20,10820,-53.32,-49.34,-3.979999999999997,2011-03-11 15:01:40
21,10821,-53.24,-49.34,-3.8999999999999986,2011-03-11 15:01:45
22,10822,-53.12,-49.33,-3.789999999999999,2011-03-11 15:01:50
23,10823,-52.96,-49.32,-3.6400000000000006,2011-03-11 15:01:55
24,10824,-52.74,-49.31,-3.4299999999999997,2011-03-11 15:02:00
25,10825,-52.5,-49.31,-3.1899999999999977,2011-03-11 15:02:05
26,10826,-52.24,-49.3,-2.940000000000005,2011-03-11 15:02:10
27,10827,-52.0,-49.29,-2.710000000000001,2011-03-11 15:02:15
28,10828,-51.8,-49.28,-2.519999999999996,2011-03-11 15:02:20
29,10829,-51.63,-49.28,-2.3500000000000014,2011-03-11 15:02:25
30,10830,-51.49,-49.27,-2.219999999999999,2011-03-11 15:02:30
31,10831,-51.37,-49.26,-2.1099999999999994,2011-03-11 15:02:35
32,10832,-51.27,-49.25,-2.020000000000003,2011-03-11 15:02:40
33,10833,-51.19,-49.24,-1.9499999999999957,2011-03-11 15:02:45
34,10834,-51.11,-49.24,-1.8699999999999974,2011-03-11 15:02:50
35,10835,-51.03,-49.23,-1.8000000000000043,2011-03-11 15:02:55
36,10836,-50.95,-49.22,-1.730000000000004,2011-03-11 15:03:00
37,10837,-50.84,-49.21,-1.6300000000000026,2011-03-11 15:03:05
38,10838,-50.7,-49.2,-1.5,2011-03-11 15:03:10
39,10839,-50.56,-49.2,-1.3599999999999994,2011-03-11 15:03:15
40,10840,-50.41,-49.19,-1.2199999999999989,2011-03-11 15:03:20
41,10841,-50.25,-49.18,-1.0700000000000003,2011-03-11 15:03:25
42,10842,-50.1,-49.17,-0.9299999999999997,2011-03-11 15:03:30
43,10843,-49.96,-49.17,-0.7899999999999991,2011-03-11 15:03:35
44,10844,-49.85,-49.16,-0.6900000000000048,2011-03-11 15:03:40
45,10845,-49.78,-49.15,-0.6300000000000026,2011-03-11 15:03:45
46,10846,-49.74,-49.14,-0.6000000000000014,2011-03-11 15:03:50
47,10847,-49.71,-49.13,-0.5799999999999983,2011-03-11 15:03:55
48,10848,-49.67,-49.13,-0.5399999999999991,2011-03-11 15:04:00
49,10849,-49.64,-49.12,-0.5200000000000031,2011-03-11 15:04:05
50,10850,-49.62,-49.11,-0.509999999999998,2011-03-11 15:04:10
51,10851,-49.63,-49.1,-0.5300000000000011,2011-03-11 15:04:15
52,10852,-49.64,-49.09,-0.5499999999999972,2011-03-11 15:04:20
53,10853,-49.63,-49.09,-0.5399999999999991,2011-03-11 15:04:25
54,10854,-49.58,-49.08,-0.5,2011-03-11 15:04:30
55,10855,-49.53,-49.07,-0.46000000000000085,2011-03-11 15:04:35
56,10856,-49.47,-49.06,-0.4099999999999966,2011-03-11 15:04:40
57,10857,-49.39,-49.05,-0.3400000000000034,2011-03-11 15:04:45
58,10858,-49.3,-49.05,-0.25,2011-03-11 15:04:50
59,10859,-49.2,-49.04,-0.1600000000000037,2011-03-11 15:04:55
60,10860,-49.06,-49.03,-0.030000000000001137,2011-03-11 15:05:00
61,10861,-48.87,-49.02,0.15000000000000568,2011-03-11 15:05:05
62,10862,-48.66,-49.01,0.3500000000000014,2011-03-11 15:05:10
63,10863,-48.44,-49.01,0.5700000000000003,2011-03-11 15:05:15
64,10864,-48.22,-49.0,0.7800000000000011,2011-03-11 15:05:20
65,10865,-48.0,-48.99,0.990000000000002,2011-03-11 15:05:25
66,10866,-47.79,-48.98,1.1899999999999977,2011-03-11 15:05:30
67,10867,-47.64,-48.97,1.3299999999999983,2011-03-11 15:05:35
68,10868,-47.57,-48.97,1.3999999999999986,2011-03-11 15:05:40
69,10869,-47.6,-48.96,1.3599999999999994,2011-03-11 15:05:45
70,10870,-47.71,-48.95,1.240000000000002,2011-03-11 15:05:50
71,10871,-47.92,-48.94,1.019999999999996,2011-03-11 15:05:55
72,10872,-48.23,-48.93,0.7000000000000028,2011-03-11 15:06:00
73,10873,-48.64,-48.92,0.28000000000000114,2011-03-11 15:06:05
74,10874,-49.14,-48.92,-0.21999999999999886,2011-03-11 15:06:10
75,10875,-49.69,-48.91,-0.7800000000000011,2011-03-11 15:06:15
76,10876,-50.25,-48.9,-1.3500000000000014,2011-03-11 15:06:20
77,10877,-50.8,-48.89,-1.9099999999999966,2011-03-11 15:06:25
78,10878,-51.33,-48.88,-2.4499999999999957,2011-03-11 15:06:30
79,10879,-51.79,-48.88,-2.9099999999999966,2011-03-11 15:06:35
80,10880,-52.17,-48.87,-3.3000000000000043,2011-03-11 15:06:40
81,10881,-52.47,-48.86,-3.6099999999999994,2011-03-11 15:06:45
82,10882,-52.7,-48.85,-3.8500000000000014,2011-03-11 15:06:50
83,10883,-52.86,-48.84,-4.019999999999996,2011-03-11 15:06:55
84,10884,-52.94,-48.83,-4.109999999999999,2011-03-11 15:07:00
85,10885,-52.97,-48.83,-4.140000000000001,2011-03-11 15:07:05
86,10886,-52.99,-48.82,-4.170000000000002,2011-03-11 15:07:10
87,10887,-53.02,-48.81,-4.210000000000001,2011-03-11 15:07:15
88,10888,-53.05,-48.8,-4.25,2011-03-11 15:07:20
89,10889,-53.13,-48.79,-4.340000000000003,2011-03-11 15:07:25
90,10890,-53.28,-48.79,-4.490000000000002,2011-03-11 15:07:30
91,10891,-53.5,-48.78,-4.719999999999999,2011-03-11 15:07:35
92,10892,-53.78,-48.77,-5.009999999999998,2011-03-11 15:07:40
93,10893,-54.1,-48.76,-5.340000000000003,2011-03-11 15:07:45
94,10894,-54.45,-48.75,-5.700000000000003,2011-03-11 15:07:50
95,10895,-54.79,-48.74,-6.049999999999997,2011-03-11 15:07:55
96,10896,-55.11,-48.74,-6.369999999999997,2011-03-11 15:08:00
97,10897,-55.39,-48.73,-6.660000000000004,2011-03-11 15:08:05
98,10898,-55.59,-48.72,-6.8700000000000045,2011-03-11 15:08:10
99,10899,-55.7,-48.71,-6.990000000000002,2011-03-11 15:08:15
100,10900,-55.69,-48.7,-6.989999999999995,2011-03-11 15:08:20
101,10901,-55.55,-48.69,-6.859999999999999,2011-03-11 15:08:25
102,10902,-55.26,-48.69,-6.57,2011-03-11 15:08:30
103,10903,-54.85,-48.68,-6.170000000000002,2011-03-11 15:08:35
104,10904,-54.35,-48.67,-5.68,2011-03-11 15:08:40
105,10905,-53.81,-48.66,-5.150000000000006,2011-03-11 15:08:45
106,10906,-53.2,-48.65,-4.550000000000004,2011-03-11 15:08:50
