,index,observed,astoro,deviation,datetime
0,10800,-36.4,-33.32,-3.0799999999999983,2011-03-11 15:00:00
1,10801,-36.36,-33.31,-3.049999999999997,2011-03-11 15:00:05
2,10802,-36.33,-33.29,-3.039999999999999,2011-03-11 15:00:10
3,10803,-36.3,-33.27,-3.029999999999994,2011-03-11 15:00:15
4,10804,-36.27,-33.25,-3.020000000000003,2011-03-11 15:00:20
5,10805,-36.26,-33.24,-3.019999999999996,2011-03-11 15:00:25
6,10806,-36.25,-33.22,-3.030000000000001,2011-03-11 15:00:30
7,10807,-36.25,-33.2,-3.049999999999997,2011-03-11 15:00:35
8,10808,-36.26,-33.18,-3.0799999999999983,2011-03-11 15:00:40
9,10809,-36.28,-33.17,-3.1099999999999994,2011-03-11 15:00:45
10,10810,-36.3,-33.15,-3.1499999999999986,2011-03-11 15:00:50
11,10811,-36.34,-33.13,-3.210000000000001,2011-03-11 15:00:55
12,10812,-36.37,-33.11,-3.259999999999998,2011-03-11 15:01:00
13,10813,-36.41,-33.09,-3.319999999999993,2011-03-11 15:01:05
14,10814,-36.44,-33.08,-3.3599999999999994,2011-03-11 15:01:10
15,10815,-36.47,-33.06,-3.4099999999999966,2011-03-11 15:01:15
16,10816,-36.49,-33.04,-3.450000000000003,2011-03-11 15:01:20
17,10817,-36.5,-33.02,-3.479999999999997,2011-03-11 15:01:25
18,10818,-36.51,-33.01,-3.5,2011-03-11 15:01:30
19,10819,-36.51,-32.99,-3.519999999999996,2011-03-11 15:01:35
20,10820,-36.51,-32.97,-3.539999999999999,2011-03-11 15:01:40
21,10821,-36.49,-32.95,-3.539999999999999,2011-03-11 15:01:45
22,10822,-36.47,-32.93,-3.539999999999999,2011-03-11 15:01:50
23,10823,-36.45,-32.92,-3.530000000000001,2011-03-11 15:01:55
24,10824,-36.43,-32.9,-3.530000000000001,2011-03-11 15:02:00
25,10825,-36.4,-32.88,-3.519999999999996,2011-03-11 15:02:05
26,10826,-36.38,-32.86,-3.520000000000003,2011-03-11 15:02:10
27,10827,-36.36,-32.84,-3.519999999999996,2011-03-11 15:02:15
28,10828,-36.34,-32.83,-3.510000000000005,2011-03-11 15:02:20
29,10829,-36.32,-32.81,-3.509999999999998,2011-03-11 15:02:25
30,10830,-36.31,-32.79,-3.520000000000003,2011-03-11 15:02:30
31,10831,-36.3,-32.77,-3.529999999999994,2011-03-11 15:02:35
32,10832,-36.28,-32.75,-3.530000000000001,2011-03-11 15:02:40
33,10833,-36.26,-32.74,-3.519999999999996,2011-03-11 15:02:45
34,10834,-36.24,-32.72,-3.520000000000003,2011-03-11 15:02:50
35,10835,-36.22,-32.7,-3.519999999999996,2011-03-11 15:02:55
36,10836,-36.19,-32.69,-3.5,2011-03-11 15:03:00
37,10837,-36.16,-32.67,-3.489999999999995,2011-03-11 15:03:05
38,10838,-36.11,-32.66,-3.450000000000003,2011-03-11 15:03:10
39,10839,-36.06,-32.64,-3.4200000000000017,2011-03-11 15:03:15
40,10840,-36.01,-32.62,-3.3900000000000006,2011-03-11 15:03:20
41,10841,-35.95,-32.6,-3.3500000000000014,2011-03-11 15:03:25
42,10842,-35.88,-32.58,-3.3000000000000043,2011-03-11 15:03:30
43,10843,-35.82,-32.56,-3.259999999999998,2011-03-11 15:03:35
44,10844,-35.75,-32.55,-3.200000000000003,2011-03-11 15:03:40
45,10845,-35.67,-32.53,-3.1400000000000006,2011-03-11 15:03:45
46,10846,-35.6,-32.51,-3.0900000000000034,2011-03-11 15:03:50
47,10847,-35.54,-32.49,-3.049999999999997,2011-03-11 15:03:55
48,10848,-35.47,-32.47,-3.0,2011-03-11 15:04:00
49,10849,-35.42,-32.46,-2.960000000000001,2011-03-11 15:04:05
50,10850,-35.37,-32.44,-2.9299999999999997,2011-03-11 15:04:10
51,10851,-35.33,-32.42,-2.9099999999999966,2011-03-11 15:04:15
52,10852,-35.29,-32.4,-2.8900000000000006,2011-03-11 15:04:20
53,10853,-35.26,-32.38,-2.8799999999999955,2011-03-11 15:04:25
54,10854,-35.24,-32.36,-2.8800000000000026,2011-03-11 15:04:30
55,10855,-35.23,-32.35,-2.8799999999999955,2011-03-11 15:04:35
56,10856,-35.22,-32.33,-2.8900000000000006,2011-03-11 15:04:40
57,10857,-35.21,-32.31,-2.8999999999999986,2011-03-11 15:04:45
58,10858,-35.19,-32.29,-2.8999999999999986,2011-03-11 15:04:50
59,10859,-35.17,-32.27,-2.8999999999999986,2011-03-11 15:04:55
60,10860,-35.14,-32.26,-2.8800000000000026,2011-03-11 15:05:00
61,10861,-35.11,-32.24,-2.8699999999999974,2011-03-11 15:05:05
62,10862,-35.07,-32.22,-2.8500000000000014,2011-03-11 15:05:10
63,10863,-35.02,-32.2,-2.8200000000000003,2011-03-11 15:05:15
64,10864,-34.97,-32.18,-2.789999999999999,2011-03-11 15:05:20
65,10865,-34.91,-32.16,-2.75,2011-03-11 15:05:25
66,10866,-34.84,-32.15,-2.690000000000005,2011-03-11 15:05:30
67,10867,-34.77,-32.13,-2.6400000000000006,2011-03-11 15:05:35
68,10868,-34.7,-32.11,-2.5900000000000034,2011-03-11 15:05:40
69,10869,-34.64,-32.09,-2.549999999999997,2011-03-11 15:05:45
70,10870,-34.58,-32.07,-2.509999999999998,2011-03-11 15:05:50
71,10871,-34.51,-32.05,-2.460000000000001,2011-03-11 15:05:55
72,10872,-34.45,-32.03,-2.4200000000000017,2011-03-11 15:06:00
73,10873,-34.39,-32.02,-2.3699999999999974,2011-03-11 15:06:05
74,10874,-34.34,-32.0,-2.3400000000000034,2011-03-11 15:06:10
75,10875,-34.28,-31.98,-2.3000000000000007,2011-03-11 15:06:15
76,10876,-34.24,-31.96,-2.280000000000001,2011-03-11 15:06:20
77,10877,-34.19,-31.94,-2.2499999999999964,2011-03-11 15:06:25
78,10878,-34.14,-31.92,-2.219999999999999,2011-03-11 15:06:30
79,10879,-34.09,-31.91,-2.1800000000000033,2011-03-11 15:06:35
80,10880,-34.05,-31.89,-2.1599999999999966,2011-03-11 15:06:40
81,10881,-34.0,-31.87,-2.129999999999999,2011-03-11 15:06:45
82,10882,-33.95,-31.85,-2.1000000000000014,2011-03-11 15:06:50
83,10883,-33.9,-31.83,-2.0700000000000003,2011-03-11 15:06:55
84,10884,-33.85,-31.81,-2.0400000000000027,2011-03-11 15:07:00
85,10885,-33.8,-31.79,-2.009999999999998,2011-03-11 15:07:05
86,10886,-33.75,-31.78,-1.9699999999999989,2011-03-11 15:07:10
87,10887,-33.7,-31.76,-1.9400000000000013,2011-03-11 15:07:15
88,10888,-33.65,-31.74,-1.9100000000000001,2011-03-11 15:07:20
89,10889,-33.6,-31.72,-1.8800000000000026,2011-03-11 15:07:25
90,10890,-33.56,-31.7,-1.860000000000003,2011-03-11 15:07:30
91,10891,-33.52,-31.68,-1.8400000000000034,2011-03-11 15:07:35
92,10892,-33.48,-31.66,-1.8199999999999967,2011-03-11 15:07:40
93,10893,-33.45,-31.65,-1.8000000000000043,2011-03-11 15:07:45
94,10894,-33.41,-31.63,-1.7799999999999976,2011-03-11 15:07:50
95,10895,-33.38,-31.61,-1.7700000000000031,2011-03-11 15:07:55
96,10896,-33.35,-31.59,-1.7600000000000016,2011-03-11 15:08:00
97,10897,-33.33,-31.57,-1.759999999999998,2011-03-11 15:08:05
98,10898,-33.3,-31.55,-1.7499999999999964,2011-03-11 15:08:10
99,10899,-33.29,-31.53,-1.759999999999998,2011-03-11 15:08:15
100,10900,-33.27,-31.51,-1.7600000000000016,2011-03-11 15:08:20
101,10901,-33.25,-31.5,-1.75,2011-03-11 15:08:25
102,10902,-33.24,-31.48,-1.7600000000000016,2011-03-11 15:08:30
103,10903,-33.22,-31.46,-1.759999999999998,2011-03-11 15:08:35
104,10904,-33.22,-31.44,-1.7799999999999976,2011-03-11 15:08:40
105,10905,-33.22,-31.42,-1.7999999999999972,2011-03-11 15:08:45
106,10906,-33.21,-31.4,-1.8100000000000023,2011-03-11 15:08:50
