,index,observed,astoro,deviation,datetime
0,10800,-60.46,-63.14,2.6799999999999997,2011-03-11 15:00:00
1,10801,-60.57,-63.15,2.5799999999999983,2011-03-11 15:00:05
2,10802,-60.69,-63.15,2.460000000000001,2011-03-11 15:00:10
3,10803,-60.8,-63.16,2.3599999999999994,2011-03-11 15:00:15
4,10804,-60.92,-63.17,2.25,2011-03-11 15:00:20
5,10805,-61.03,-63.17,2.1400000000000006,2011-03-11 15:00:25
6,10806,-61.14,-63.18,2.039999999999999,2011-03-11 15:00:30
7,10807,-61.26,-63.19,1.9299999999999997,2011-03-11 15:00:35
8,10808,-61.36,-63.19,1.8299999999999983,2011-03-11 15:00:40
9,10809,-61.45,-63.2,1.75,2011-03-11 15:00:45
10,10810,-61.54,-63.2,1.6600000000000037,2011-03-11 15:00:50
11,10811,-61.61,-63.21,1.6000000000000014,2011-03-11 15:00:55
12,10812,-61.67,-63.22,1.5499999999999972,2011-03-11 15:01:00
13,10813,-61.71,-63.22,1.509999999999998,2011-03-11 15:01:05
14,10814,-61.77,-63.23,1.4599999999999937,2011-03-11 15:01:10
15,10815,-61.83,-63.24,1.4100000000000037,2011-03-11 15:01:15
16,10816,-61.91,-63.24,1.3300000000000054,2011-03-11 15:01:20
17,10817,-62.01,-63.25,1.240000000000002,2011-03-11 15:01:25
18,10818,-62.12,-63.25,1.1300000000000026,2011-03-11 15:01:30
19,10819,-62.24,-63.26,1.019999999999996,2011-03-11 15:01:35
20,10820,-62.36,-63.26,0.8999999999999986,2011-03-11 15:01:40
21,10821,-62.49,-63.27,0.7800000000000011,2011-03-11 15:01:45
22,10822,-62.64,-63.28,0.6400000000000006,2011-03-11 15:01:50
23,10823,-62.79,-63.28,0.490000000000002,2011-03-11 15:01:55
24,10824,-62.95,-63.29,0.3399999999999963,2011-03-11 15:02:00
25,10825,-63.12,-63.29,0.1700000000000017,2011-03-11 15:02:05
26,10826,-63.27,-63.3,0.02999999999999403,2011-03-11 15:02:10
27,10827,-63.39,-63.3,-0.09000000000000341,2011-03-11 15:02:15
28,10828,-63.5,-63.31,-0.18999999999999773,2011-03-11 15:02:20
29,10829,-63.59,-63.31,-0.28000000000000114,2011-03-11 15:02:25
30,10830,-63.67,-63.32,-0.3500000000000014,2011-03-11 15:02:30
31,10831,-63.74,-63.33,-0.4100000000000037,2011-03-11 15:02:35
32,10832,-63.8,-63.33,-0.46999999999999886,2011-03-11 15:02:40
33,10833,-63.85,-63.34,-0.509999999999998,2011-03-11 15:02:45
34,10834,-63.88,-63.34,-0.5399999999999991,2011-03-11 15:02:50
35,10835,-63.89,-63.35,-0.5399999999999991,2011-03-11 15:02:55
36,10836,-63.9,-63.35,-0.5499999999999972,2011-03-11 15:03:00
37,10837,-63.9,-63.36,-0.5399999999999991,2011-03-11 15:03:05
38,10838,-63.91,-63.36,-0.5499999999999972,2011-03-11 15:03:10
39,10839,-63.93,-63.37,-0.5600000000000023,2011-03-11 15:03:15
40,10840,-63.95,-63.37,-0.5800000000000054,2011-03-11 15:03:20
41,10841,-63.99,-63.38,-0.6099999999999994,2011-03-11 15:03:25
42,10842,-64.03,-63.38,-0.6499999999999986,2011-03-11 15:03:30
43,10843,-64.07,-63.39,-0.6799999999999926,2011-03-11 15:03:35
44,10844,-64.1,-63.39,-0.7099999999999937,2011-03-11 15:03:40
45,10845,-64.13,-63.4,-0.7299999999999969,2011-03-11 15:03:45
46,10846,-64.17,-63.4,-0.7700000000000031,2011-03-11 15:03:50
